arxiv_id,title,authors,categories,published,updated,url,pdf_url,doi,journal_ref,abstract,collected_at
2604.13035v1,SceneCritic: A Symbolic Evaluator for 3D Indoor Scene Synthesis,Kathakoli Sengupta; Kai Ao; Paola Cascante-Bonilla,cs.CV; cs.CL,2026-04-14T17:59:26+00:00,2026-04-14T17:59:26+00:00,http://arxiv.org/abs/2604.13035v1,https://arxiv.org/pdf/2604.13035v1,,,"Large Language Models (LLMs) and Vision-Language Models (VLMs) increasingly generate indoor scenes through intermediate structures such as layouts and scene graphs, yet evaluation still relies on LLM or VLM judges that score rendered views, making judgments sensitive to viewpoint, prompt phrasing, and hallucination. When the evaluator is unstable, it becomes difficult to determine whether a model has produced a spatially plausible scene or whether the output score reflects the choice of viewpoint, rendering, or prompt. We introduce SceneCritic, a symbolic evaluator for floor-plan-level layouts. SceneCritic's constraints are grounded in SceneOnto, a structured spatial ontology we construct by aggregating indoor scene priors from 3D-FRONT, ScanNet, and Visual Genome. SceneOnto traverses this ontology to jointly verify semantic, orientation, and geometric coherence across object relationships, providing object-level and relationship-level assessments that identify specific violations and successful placements. Furthermore, we pair SceneCritic with an iterative refinement test bed that probes how models build and revise spatial structure under different critic modalities: a rule-based critic using collision constraints as feedback, an LLM critic operating on the layout as text, and a VLM critic operating on rendered observations. Through extensive experiments, we show that (a) SceneCritic aligns substantially better with human judgments than VLM-based evaluators, (b) text-only LLMs can outperform VLMs on semantic layout quality, and (c) image-based VLM refinement is the most effective critic modality for semantic and orientation correction.",2026-04-15T02:42:53.641891+00:00
2604.13024v1,CLAD: Efficient Log Anomaly Detection Directly on Compressed Representations,Benzhao Tang; Shiyu Yang,cs.LG; cs.DB,2026-04-14T17:57:01+00:00,2026-04-14T17:57:01+00:00,http://arxiv.org/abs/2604.13024v1,https://arxiv.org/pdf/2604.13024v1,,,"The explosive growth of system logs makes streaming compression essential, yet existing log anomaly detection (LAD) methods incur severe pre-processing overhead by requiring full decompression and parsing. We introduce CLAD, the first deep learning framework to perform LAD directly on compressed byte streams. CLAD bypasses these bottlenecks by exploiting a key insight: normal logs compress into regular byte patterns, while anomalies systematically disrupt them. To extract these multi-scale deviations from opaque bytes, we propose a purpose-built architecture integrating a dilated convolutional byte encoder, a hybrid Transformer--mLSTM, and four-way aggregation pooling. This is coupled with a two-stage training strategy of masked pre-training and focal-contrastive fine-tuning to effectively handle severe class imbalance. Evaluated across five datasets, CLAD achieves a state-of-the-art average F1-score of 0.9909 and outperforms the best baseline by 2.72 percentage points. It delivers superior accuracy while completely eliminating decompression and parsing overheads, offering a robust solution that generalizes to structured streaming compressors.",2026-04-15T02:42:53.641980+00:00
2604.13022v1,Classical and Quantum Speedups for Non-Convex Optimization via Energy Conserving Descent,Yihang Sun; Huaijin Wang; Patrick Hayden; Jose Blanchet,quant-ph; cs.LG; math.OC; stat.ML,2026-04-14T17:56:33+00:00,2026-04-14T17:56:33+00:00,http://arxiv.org/abs/2604.13022v1,https://arxiv.org/pdf/2604.13022v1,,,"The Energy Conserving Descent (ECD) algorithm was recently proposed (De Luca & Silverstein, 2022) as a global non-convex optimization method. Unlike gradient descent, appropriately configured ECD dynamics escape strict local minima and converge to a global minimum, making it appealing for machine learning optimization.   We present the first analytical study of ECD, focusing on the one-dimensional setting for this first installment. We formalize a stochastic ECD dynamics (sECD) with energy-preserving noise, as well as a quantum analog of the ECD Hamiltonian (qECD), providing the foundation for a quantum algorithm through Hamiltonian simulation.   For positive double-well objectives, we compute the expected hitting time from a local to the global minimum. We prove that both sECD and qECD yield exponential speedup over respective gradient descent baselines--stochastic gradient descent and its quantization. For objectives with tall barriers, qECD achieves a further speedup over sECD.",2026-04-15T02:42:53.642075+00:00
2604.13017v1,PAL: Personal Adaptive Learner,Megha Chakraborty; Darssan L. Eswaramoorthi; Madhur Thareja; Het Riteshkumar Shah; Finlay Palmer; Aryaman Bahl; Michelle A Ihetu; Amit Sheth,cs.AI; cs.HC,2026-04-14T17:54:37+00:00,2026-04-14T17:54:37+00:00,http://arxiv.org/abs/2604.13017v1,https://arxiv.org/pdf/2604.13017v1,10.1609/aaai.v40i48.42337,,"AI-driven education platforms have made some progress in personalisation, yet most remain constrained to static adaptation--predefined quizzes, uniform pacing, or generic feedback--limiting their ability to respond to learners' evolving understanding. This shortfall highlights the need for systems that are both context-aware and adaptive in real time. We introduce PAL (Personal Adaptive Learner), an AI-powered platform that transforms lecture videos into interactive learning experiences. PAL continuously analyzes multimodal lecture content and dynamically engages learners through questions of varying difficulty, adjusting to their responses as the lesson unfolds. At the end of a session, PAL generates a personalized summary that reinforces key concepts while tailoring examples to the learner's interests. By uniting multimodal content analysis with adaptive decision-making, PAL contributes a novel framework for responsive digital learning. Our work demonstrates how AI can move beyond static personalization toward real-time, individualized support, addressing a core challenge in AI-enabled education.",2026-04-15T02:42:53.642142+00:00
2604.13016v1,"Rethinking On-Policy Distillation of Large Language Models: Phenomenology, Mechanism, and Recipe",Yaxuan Li; Yuxin Zuo; Bingxiang He; Jinqian Zhang; Chaojun Xiao; Cheng Qian; Tianyu Yu; Huan-ang Gao; Wenkai Yang; Zhiyuan Liu; Ning Ding,cs.LG; cs.AI; cs.CL,2026-04-14T17:54:28+00:00,2026-04-14T17:54:28+00:00,http://arxiv.org/abs/2604.13016v1,https://arxiv.org/pdf/2604.13016v1,,,"On-policy distillation (OPD) has become a core technique in the post-training of large language models, yet its training dynamics remain poorly understood. This paper provides a systematic investigation of OPD dynamics and mechanisms. We first identify that two conditions govern whether OPD succeeds or fails: (i) the student and teacher should share compatible thinking patterns; and (ii) even with consistent thinking patterns and higher scores, the teacher must offer genuinely new capabilities beyond what the student has seen during training. We validate these findings through weak-to-strong reverse distillation, showing that same-family 1.5B and 7B teachers are distributionally indistinguishable from the student's perspective. Probing into the token-level mechanism, we show that successful OPD is characterized by progressive alignment on high-probability tokens at student-visited states, a small shared token set that concentrates most of the probability mass (97%-99%). We further propose two practical strategies to recover failing OPD: off-policy cold start and teacher-aligned prompt selection. Finally, we show that OPD's apparent free lunch of dense token-level reward comes at a cost, raising the question of whether OPD can scale to long-horizon distillation.",2026-04-15T02:42:53.642203+00:00
2604.13010v1,Lightning OPD: Efficient Post-Training for Large Reasoning Models with Offline On-Policy Distillation,Yecheng Wu; Song Han; Hai Cai,cs.LG; cs.AI,2026-04-14T17:44:50+00:00,2026-04-14T17:44:50+00:00,http://arxiv.org/abs/2604.13010v1,https://arxiv.org/pdf/2604.13010v1,,,"On-policy distillation (OPD) has emerged as an efficient post-training paradigm for large language models. However, standard OPD requires a live teacher inference server throughout training, resulting in substantial infrastructure overhead. In this work, we investigate whether on-policy distillation can be performed offline. A natural approach is to precompute teacher log-probabilities once over SFT rollouts and reuse them during training. In practice, however, this offline variant fails to reliably match the performance of standard OPD. To understand this discrepancy, we identify a previously overlooked condition that is critical for any OPD pipeline, which we term teacher consistency. This condition requires that the same teacher model be used for both supervised fine-tuning and OPD. We show that violating teacher consistency introduces an irreducible gradient bias, causing both offline and online OPD to converge to a suboptimal fixed point regardless of training duration. Building on this insight, we propose Lightning OPD, an offline on-policy distillation framework that enforces teacher consistency by precomputing teacher log-probabilities over SFT rollouts. This design eliminates the need for a live teacher server entirely. We further show that, under teacher consistency, Lightning OPD shares the same optimum as standard OPD, with bounded gradient discrepancy and an implicit regularization effect that helps prevent policy drift. Extensive experiments on mathematical reasoning and code generation demonstrate that Lightning OPD achieves state-of-the-art performance with significantly improved efficiency. Starting from an SFT-initialized Qwen3-8B-Base model, Lightning OPD reaches 69.9% on AIME 2024 in just 30 GPU hours, achieving a 4.0x speedup over standard OPD and substantially lowering the barrier to entry for academic research on LLM post-training.",2026-04-15T02:42:53.642247+00:00
2604.13006v1,One Token Away from Collapse: The Fragility of Instruction-Tuned Helpfulness,Erfan Baghaei Potraghloo; Seyedarmin Azizi; Souvik Kundu; Massoud Pedram,cs.CL; cs.AI,2026-04-14T17:40:01+00:00,2026-04-14T17:40:01+00:00,http://arxiv.org/abs/2604.13006v1,https://arxiv.org/pdf/2604.13006v1,,,"Instruction-tuned large language models produce helpful, structured responses, but how robust is this helpfulness when trivially constrained? We show that simple lexical constraints (banning a single punctuation character or common word) cause instruction-tuned LLMs to collapse their responses, losing 14--48% of comprehensiveness in pairwise evaluation across three open-weight model families and one closed-weight model (GPT-4o-mini). The baseline response is preferred in 77--100% of 1,920 pairwise comparisons judged by GPT-4o-mini and GPT-4o. Notably, GPT-4o-mini suffers 31% comprehensiveness loss (99% baseline win rate), demonstrating that the fragility extends to commercially deployed closed-weight models, contrary to prior findings on format-level constraints. Through mechanistic analysis, we identify this as a planning failure: two-pass generation (free generation followed by constrained rewriting) recovers 59--96% of response length, and linear probes on prompt representations predict response length with $R^2 = 0.51$--$0.93$ before generation begins, with $R^2$ tracking collapse severity across models. The same probes yield negative $R^2$ on base models, confirming that instruction tuning creates the representational structure encoding the collapse decision. Crucially, base models show no systematic collapse under identical constraints, with effects that are small, noisy, and bidirectional, demonstrating that instruction tuning creates this fragility by coupling task competence to narrow surface-form templates. The effect replicates on MT-Bench across all eight task categories. We further show that standard independent LLM-as-judge evaluation detects only a 3.5% average quality drop where pairwise evaluation reveals 23%, exposing a methodological blind spot in how constrained generation is assessed.",2026-04-15T02:42:53.642299+00:00
2604.12995v1,PolicyLLM: Towards Excellent Comprehension of Public Policy for Large Language Models,Han Bao; Penghao Zhang; Yue Huang; Zhengqing Yuan; Yanchi Ru; Rui Su; Yujun Zhou; Xiangqi Wang; Kehan Guo; Nitesh V Chawla; Yanfang Ye; Xiangliang Zhang,cs.CL; cs.CY,2026-04-14T17:27:50+00:00,2026-04-14T17:27:50+00:00,http://arxiv.org/abs/2604.12995v1,https://arxiv.org/pdf/2604.12995v1,,,"Large Language Models (LLMs) are increasingly integrated into real-world decision-making, including in the domain of public policy. Yet, their ability to comprehend and reason about policy-related content remains underexplored. To fill this gap, we present \textbf{\textit{PolicyBench}}, the first large-scale cross-system benchmark (US-China) evaluating policy comprehension, comprising 21K cases across a broad spectrum of policy areas, capturing the diversity and complexity of real-world governance. Following Bloom's taxonomy, the benchmark assesses three core capabilities: (1) \textbf{Memorization}: factual recall of policy knowledge, (2) \textbf{Understanding}: conceptual and contextual reasoning, and (3) \textbf{Application}: problem-solving in real-life policy scenarios. Building on this benchmark, we further propose \textbf{\textit{PolicyMoE}}, a domain-specialized Mixture-of-Experts (MoE) model with expert modules aligned to each cognitive level. The proposed models demonstrate stronger performance on application-oriented policy tasks than on memorization or conceptual understanding, and yields the highest accuracy on structured reasoning tasks. Our results reveal key limitations of current LLMs in policy understanding and suggest paths toward more reliable, policy-focused models.",2026-04-15T02:42:53.642363+00:00
2604.12994v1,LogicEval: A Systematic Framework for Evaluating Automated Repair Techniques for Logical Vulnerabilities in Real-World Software,Syed Md Mukit Rashid; Abdullah Al Ishtiaq; Kai Tu; Yilu Dong; Tianwei Wu; Ali Ranjbar; Tianchang Yang; Najrin Sultana; Shagufta Mehnaz; Syed Rafiul Hussain,cs.CR; cs.AI,2026-04-14T17:26:07+00:00,2026-04-14T17:26:07+00:00,http://arxiv.org/abs/2604.12994v1,https://arxiv.org/pdf/2604.12994v1,,,"Logical vulnerabilities in software stem from flaws in program logic rather than memory safety, which can lead to critical security failures. Although existing automated program repair techniques primarily focus on repairing memory corruption vulnerabilities, they struggle with logical vulnerabilities because of their limited semantic understanding of the vulnerable code and its expected behavior. On the other hand, recent successes of large language models (LLMs) in understanding and repairing code are promising. However, no framework currently exists to analyze the capabilities and limitations of such techniques for logical vulnerabilities. This paper aims to systematically evaluate both traditional and LLM-based repair approaches for addressing real-world logical vulnerabilities. To facilitate our assessment, we created the first ever dataset, LogicDS, of 86 logical vulnerabilities with assigned CVEs reflecting tangible security impact. We also developed a systematic framework, LogicEval, to evaluate patches for logical vulnerabilities. Evaluations suggest that compilation and testing failures are primarily driven by prompt sensitivity, loss of code context, and difficulty in patch localization.",2026-04-15T02:42:53.642417+00:00
2604.12992v1,Causal Diffusion Models for Counterfactual Outcome Distributions in Longitudinal Data,Farbod Alinezhad; Jianfei Cao; Gary J. Young; Brady Post,stat.ML; cs.LG; econ.EM,2026-04-14T17:25:53+00:00,2026-04-14T17:25:53+00:00,http://arxiv.org/abs/2604.12992v1,https://arxiv.org/pdf/2604.12992v1,,,"Predicting counterfactual outcomes in longitudinal data, where sequential treatment decisions heavily depend on evolving patient states, is critical yet notoriously challenging due to complex time-dependent confounding and inadequate uncertainty quantification in existing methods. We introduce the Causal Diffusion Model (CDM), the first denoising diffusion probabilistic approach explicitly designed to generate full probabilistic distributions of counterfactual outcomes under sequential interventions. CDM employs a novel residual denoising architecture with relational self-attention, capturing intricate temporal dependencies and multimodal outcome trajectories without requiring explicit adjustments (e.g., inverse-probability weighting or adversarial balancing) for confounding. In rigorous evaluation on a pharmacokinetic-pharmacodynamic tumor-growth simulator widely adopted in prior work, CDM consistently outperforms state-of-the-art longitudinal causal inference methods, achieving a 15-30% relative improvement in distributional accuracy (1-Wasserstein distance) while maintaining competitive or superior point-estimate accuracy (RMSE) under high-confounding regimes. By unifying uncertainty quantification and robust counterfactual prediction in complex, sequentially confounded settings, without tailored deconfounding, CDM offers a flexible, high-impact tool for decision support in medicine, policy evaluation, and other longitudinal domains.",2026-04-15T02:42:53.642462+00:00
