arxiv_id,title,authors,categories,published,updated,url,pdf_url,doi,journal_ref,abstract,collected_at
2604.18067v1,Towards Real-Time ECG and EMG Modeling on $μ$ NPUs,Josh Millar; Ashok Samraj Thangarajan; Soumyajit Chatterjee; Hamed Haddadi,cs.LG,2026-04-20T10:35:33+00:00,2026-04-20T10:35:33+00:00,http://arxiv.org/abs/2604.18067v1,https://arxiv.org/pdf/2604.18067v1,,,"The miniaturisation of neural processing units (NPUs) and other low-power accelerators has enabled their integration into microcontroller-scale wearable hardware, supporting near-real-time, offline, and privacy-preserving inference. Yet physiological signal analysis has remained infeasible on such hardware; recent Transformer-based models show state-of-the-art performance but are prohibitively large for resource- and power-constrained hardware and incompatible with $μ$ NPUs due to their dynamic attention operations. We introduce PhysioLite, a lightweight, NPU-compatible model architecture and training framework for ECG/EMG signal analysis. Using learnable wavelet filter banks, CPU-offloaded positional encoding, and hardware-aware layer design, PhysioLite reaches performance comparable to state-of-the-art Transformer-based foundation models on ECG and EMG benchmarks, while being <10% of the size ($\sim$370KB with 8-bit quantization). We also profile its component-wise latency and resource consumption on both the MAX78000 and HX6538 WE2 $μ$ NPUs, demonstrating its viability for signal analysis on constrained, battery-powered hardware. We release our model(s) and training framework at: https://github.com/j0shmillar/physiolite.",2026-04-21T02:47:08.085454+00:00
2604.18066v1,Enhancing Anomaly-Based Intrusion Detection Systems with Process Mining,Francesco Vitale; Francesco Grimaldi; Massimiliano Rak; Nicola Mazzocca,cs.CR; cs.LG; cs.NI,2026-04-20T10:35:16+00:00,2026-04-20T10:35:16+00:00,http://arxiv.org/abs/2604.18066v1,https://arxiv.org/pdf/2604.18066v1,,,"Anomaly-based Intrusion Detection Systems (IDSs) ensure protection against malicious attacks on networked systems. While deep learning-based IDSs achieve effective performance, their limited trustworthiness due to black-box architectures remains a critical constraint. Despite existing explainable techniques offering insight into the alarms raised by IDSs, they lack process-based explanations grounded in packet-level sequencing analysis. In this paper, we propose a method that employs process mining techniques to enhance anomaly-based IDSs by providing process-based alarm severity ratings and explanations for alerts. Our method prioritizes critical alerts and maintains visibility into network behavior, while minimizing disruption by allowing misclassified benign traffic to pass. We apply the method to the publicly available USB-IDS-TC dataset, which includes anomalous traffic affected by different variants of the Slowloris DoS attack. Results show that our method is able to discriminate between low- to very-high-severity alarms while preserving up to 99.94% recall and 99.99% precision, effectively discarding false positives while providing different degrees of severity for the true positives.",2026-04-21T02:47:08.085562+00:00
2604.18062v1,Towards a Foundation-Model Paradigm for Aerodynamic Prediction in Three-dimensional Design,Yunjia Yang; Babak Gholami; Caglar Gurbuz; Mohammad Rashed; Nils Thuerey,cs.LG; physics.flu-dyn,2026-04-20T10:33:14+00:00,2026-04-20T10:33:14+00:00,http://arxiv.org/abs/2604.18062v1,https://arxiv.org/pdf/2604.18062v1,,,"Accurate machine-learning models for aerodynamic prediction are essential for accelerating shape optimization, yet remain challenging to develop for complex three-dimensional configurations due to the high cost of generating training data. This work introduces a methodology for efficiently constructing accurate surrogate models for design purposes by first pre-training a large-scale model on diverse geometries and then fine-tuning it with a few more detailed task-specific samples. A Transformer-based architecture, AeroTransformer, is developed and tailored for large-scale training to learn aerodynamics. The methodology is evaluated on transonic wings, where the model is pre-trained on SuperWing, a dataset of nearly 30000 samples with broad geometric diversity, and subsequently fine-tuned to handle specific wing shapes perturbed from the Common Research Model. Results show that, with 450 task-specific samples, the proposed methodology achieves 0.36% error on surface-flow prediction, reducing 84.2% compared to training from scratch. The influence of model configurations and training strategies is also systematically studied to provide guidance on effectively training and deploying such models under limited data and computational budgets. To facilitate reuse, we release the datasets and the pre-trained models at https://github.com/tum-pbs/AeroTransformer. An interactive design tool is also built on the pre-trained model and is available online at https://webwing.pbs.cit.tum.de.",2026-04-21T02:47:08.085674+00:00
2604.18058v1,Sonata: A Hybrid World Model for Inertial Kinematics under Clinical Data Scarcity,Blaise Delaney; Salil Patel; Yuji Xing; Dominic Dootson; Karin Sevegnani,cs.LG,2026-04-20T10:26:54+00:00,2026-04-20T10:26:54+00:00,http://arxiv.org/abs/2604.18058v1,https://arxiv.org/pdf/2604.18058v1,,,"We introduce Sonata, a compact latent world model for six-axis trunk IMU representation learning under clinical data scarcity. Clinical cohorts typically comprise tens to hundreds of patients, making web-scale masked-reconstruction objectives poorly matched to the problem. Sonata is a 3.77 M-parameter hybrid model, pre-trained on a harmonised corpus of nine public datasets (739 subjects, 190k windows) with a latent world-model objective that predicts future state rather than reconstructing raw sensor traces. In a controlled comparison against a matched autoregressive forecasting baseline (MAE) on the same backbone, Sonata yields consistently stronger frozen-probe clinical discrimination, prospective fall-risk prediction, and cross-cohort transfer across a 14-arm evaluation suite, while producing higher-rank, more structured latent representations. At 3.77 M parameters the model is compatible with on-device wearable inference, offering a step toward general kinematic world models for neurological assessment.",2026-04-21T02:47:08.085736+00:00
2604.18052v1,ExAI5G: A Logic-Based Explainable AI Framework for Intrusion Detection in 5G Networks,Saeid Sheikhi; Panos Kostakos; Lauri Loven,cs.CR; cs.AI; cs.LG,2026-04-20T10:19:57+00:00,2026-04-20T10:19:57+00:00,http://arxiv.org/abs/2604.18052v1,https://arxiv.org/pdf/2604.18052v1,,,"Intrusion detection systems (IDSs) for 5G networks must handle complex, high-volume traffic. Although opaque ""black-box"" models can achieve high accuracy, their lack of transparency hinders trust and effective operational response. We propose ExAI5G, a framework that prioritizes interpretability by integrating a Transformer-based deep learning IDS with logic-based explainable AI (XAI) techniques. The framework uses Integrated Gradients to attribute feature importance and extracts a surrogate decision tree to derive logical rules. We introduce a novel evaluation methodology for LLM-generated explanations, using a powerful evaluator LLM to assess actionability and measuring their semantic similarity and faithfulness. On a 5G IoT intrusion dataset, our system achieves 99.9\% accuracy and a 0.854 macro F1-score, demonstrating strong performance. More importantly, we extract 16 logical rules with 99.7\% fidelity, making the model's reasoning transparent. The evaluation demonstrates that modern LLMs can generate explanations that are both faithful and actionable, indicating that it is possible to build a trustworthy and effective IDS without compromising performance for the sake of marginal gains from an opaque model.",2026-04-21T02:47:08.085787+00:00
2604.18050v1,The Topological Dual of a Dataset: A Logic-to-Topology Encoding for AlphaGeometry-Style Data,Anthony Bordg,cs.AI; cs.LO,2026-04-20T10:18:08+00:00,2026-04-20T10:18:08+00:00,http://arxiv.org/abs/2604.18050v1,https://arxiv.org/pdf/2604.18050v1,,,"AlphaGeometry represents a milestone in neuro-symbolic reasoning, yet its architecture faces a log-linear scaling bottleneck within its symbolic deduction engine that limits its efficiency as problem complexity increases. Recent technical reports suggest that current domain-specific languages may be isomorphic as input representations to natural language, interchanging them acts as a performance-invariant transformation, implying that current neural guidance relies on superficial encodings rather than structural understanding. This paper addresses this representation bottleneck by proposing a logic-to-topology encoding designed to reveal the structural invariants of a model's latent space under a transformation of its input space. By leveraging the Logic of Observation, we utilize the duality between provability in observable theories and topologies to propose a logic-to-topology encoder for the input space. We introduce the concept of the ""topological dual of a dataset"", a transformation that bridges formal logic, topology, and neural processing. This framework serves as a Rosetta Stone for neuro-symbolic AI, providing a principled pathway for the mechanistic interpretability of how models navigate complex discovery paths.",2026-04-21T02:47:08.085830+00:00
2604.18041v1,JudgeMeNot: Personalizing Large Language Models to Emulate Judicial Reasoning in Hebrew,Itay Razumenko; Arnon Sturm; Nir Grinberg,cs.CL; cs.CY,2026-04-20T10:05:19+00:00,2026-04-20T10:05:19+00:00,http://arxiv.org/abs/2604.18041v1,https://arxiv.org/pdf/2604.18041v1,,,"Despite significant advances in large language models, personalizing them for individual decision-makers remains an open problem. Here, we introduce a synthetic-organic supervision pipeline that transforms raw judicial decisions into instruction-tuning data, enabling parameter-efficient fine-tuning of personalized models for individual judges in low-resource settings. We compare our approach to state-of-the-art personalization techniques across three different tasks and settings. The results show that Causal Language Modeling followed by synthetically generated instruction-tuning significantly outperforms all other baselines, providing significant improvements across lexical, stylistic, and semantic similarity. Notably, our model-generated outputs are indistinguishable from the reasoning of human judges, highlighting the viability of efficient personalization, even in low-resource settings.",2026-04-21T02:47:08.085880+00:00
2604.18038v1,"First, Do No Harm (With LLMs): Mitigating Racial Bias via Agentic Workflows",Sihao Xing; Zaur Gouliev,cs.CY; cs.AI,2026-04-20T10:02:38+00:00,2026-04-20T10:02:38+00:00,http://arxiv.org/abs/2604.18038v1,https://arxiv.org/pdf/2604.18038v1,,,"Large language models (LLMs) are increasingly used in clinical settings, raising concerns about racial bias in both generated medical text and clinical reasoning. Existing studies have identified bias in medical LLMs, but many focus on single models and give less attention to mitigation. This study uses the EU AI Act as a governance lens to evaluate five widely used LLMs across two tasks, namely synthetic patient-case generation and differential diagnosis ranking. Using race-stratified epidemiological distributions in the United States and expert differential diagnosis lists as benchmarks, we apply structured prompt templates and a two-part evaluation design to examine implicit and explicit racial bias. All models deviated from observed racial distributions in the synthetic case generation task, with GPT-4.1 showing the smallest overall deviation. In the differential diagnosis task, DeepSeek V3 produced the strongest overall results across the reported metrics. When embedded in an agentic workflow, DeepSeek V3 showed an improvement of 0.0348 in mean p-value, 0.1166 in median p-value, and 0.0949 in mean difference relative to the standalone model, although improvement was not uniform across every metric. These findings support multi-metric bias evaluation for AI systems used in medical settings and suggest that retrieval-based agentic workflows may reduce some forms of explicit bias in benchmarked diagnostic tasks. Detailed prompt templates, experimental datasets, and code pipelines are available on our GitHub.",2026-04-21T02:47:08.085933+00:00
2604.18035v1,Variational Autoencoder Domain Adaptation for Cross-System Generalization in ML-Based SOP Monitoring,Leyla Sadighi; Stefan Karlsson; Carlos Natalino; Mojtaba Eshghie; Fehmida Usmani; Eoin Kenny; Lena Wosinska; Paolo Monti; Marija Furdek; Marco Ruffini,cs.LG,2026-04-20T10:00:55+00:00,2026-04-20T10:00:55+00:00,http://arxiv.org/abs/2604.18035v1,https://arxiv.org/pdf/2604.18035v1,,,"Machine learning (ML) models trained to detect physical-layer threats on one optical fiber system often fail catastrophically when applied to a different system, due to variations in operating wavelength, fiber properties, and network architecture. To overcome this, we propose a Domain Adaptation (DA) framework based on a Variational Autoencoder (VAE) that learns a shared representation capturing event signatures common to both systems while suppressing system-specific differences. The shared encoder is first trained on the combined data from two distinct optical systems: a 21 km O-band dark-fiber testbed (System 1) and a 63.4 km C-band live metro ring (System 2). The encoder is then frozen, and a classifier is trained using labels from an individual system. The proposed approach achieves 95.3% and 73.5% cross-system accuracy when moving from System 1 to System 2 and vice versa, respectively. This corresponds to gains of 83.4% and 51% over a fully supervised Deep Neural Network (DNN) baseline trained on a single system, while preserving intra-system performance.",2026-04-21T02:47:08.085986+00:00
2604.18031v1,How Creative Are Large Language Models in Generating Molecules?,Wen Tao; Yiwei Wang; Peng Zhou; Bryan Hooi; Wanlong Fang; Tianle Zhang; Xiao Luo; Yuansheng Liu; Alvin Chan,cs.CL; cs.LG; q-bio.BM,2026-04-20T09:57:43+00:00,2026-04-20T09:57:43+00:00,http://arxiv.org/abs/2604.18031v1,https://arxiv.org/pdf/2604.18031v1,,,"Molecule generation requires satisfying multiple chemical and biological constraints while searching a large and structured chemical space. This makes it a non-binary problem, where effective models must identify non-obvious solutions under constraints while maintaining exploration to improve success by escaping local optima. From this perspective, creativity is a functional requirement in molecular generation rather than an aesthetic notion. Large language models (LLMs) can generate molecular representations directly from natural language prompts, but it remains unclear what type of creativity they exhibit in this setting and how it should be evaluated. In this work, we study the creative behavior of LLMs in molecular generation through a systematic empirical evaluation across physicochemical, ADMET, and biological activity tasks. We characterize creativity along two complementary dimensions, convergent creativity and divergent creativity, and analyze how different factors shape these behaviors. Our results indicate that LLMs exhibit distinct patterns of creative behavior in molecule generation, such as an increase in constraint satisfaction when additional constraints are imposed. Overall, our work is the first to reframe the abilities required for molecule generation as creativity, providing a systematic understanding of creativity in LLM-based molecular generation and clarifying the appropriate use of LLMs in molecular discovery pipelines.",2026-04-21T02:47:08.086041+00:00
