arxiv_id,title,authors,categories,published,updated,url,pdf_url,doi,journal_ref,abstract,collected_at
2607.19345v1,"Copy Less, Ground More: Overcoming Repetitive Copying in Long-Context Reasoning via Evidence-Aware Reinforcement Learning",Lizhe Fang; Weizhou Shen; Tianyi Tang; Yisen Wang,cs.CL; cs.AI,2026-07-21T17:59:21+00:00,2026-07-21T17:59:21+00:00,http://arxiv.org/abs/2607.19345v1,https://arxiv.org/pdf/2607.19345v1,,,"Large language models that generate step-by-step reasoning traces have achieved strong performance on complex tasks, and extending them to long-context settings has emerged as an important frontier. However, we identify a critical failure mode in this regime: \emph{repetitive copying}, where models extensively copy text from the input into their reasoning traces rather than productively solving the problem. We show that this behavior is pervasive across frontier long-context LLMs and intensifies with context length. By separating each prompt into task-relevant key evidence and irrelevant distractor context, we further show that the root cause is insufficient grounding: models copy from the prompt indiscriminately, and those that fail to focus on key evidence are far more likely to answer incorrectly. Motivated by this diagnosis, we propose GEAR (Grounding Evidence-Aware Reward), a reward shaping method that augments the accuracy signal with a grounding reward for overlap with key evidence and a distractor penalty for overlap with irrelevant context. To enable GEAR on natural-language data, we develop an automated pipeline that constructs evidence-annotated training data from arbitrary documents. We validate GEAR across multiple model scales and benchmarks, showing consistent improvements of up to +4.6 average points over standard RL with accuracy-based rewards, with larger gains at longer contexts, while also reducing repetitive copying and thinking length. Our findings suggest that, even as long-context evaluation shifts from simple retrieval toward complex reasoning, accurate grounding in relevant evidence remains an indispensable capability with substantial room for improvement.",2026-07-22T02:46:32.206094+00:00
2607.19344v1,Appearance Pointers -- Multimodal Region Control of Diffusion Transformers,Rahul Sajnani; Yulia Gryaditskaya; Radomír Měch; Srinath Sridhar; Matheus Gadelha,cs.CV; cs.AI; cs.GR,2026-07-21T17:59:12+00:00,2026-07-21T17:59:12+00:00,http://arxiv.org/abs/2607.19344v1,https://arxiv.org/pdf/2607.19344v1,,,"Controllable image generation remains challenging for creative professionals, who often require precise regional control over materials, object identities, and spatial arrangements that cannot be reliably achieved through text prompting alone. Diffusion Transformers (DiTs) can natively ingest heterogeneous tokens stemming from texts and images, but they lack mechanisms for determining where and how these tokens should influence the output. We introduce appearance pointers, compact tokens that guide DiTs toward the correct appearance cues at the correct spatial locations by aligning text or image inputs with user-specified masks. Appearance pointers are produced by a region correspondence network and refined through a spatial aggregation mechanism, enabling the model to handle multiple regional descriptions without significantly increasing token load. Our approach introduces the first modality-agnostic interface for localized multimodal control in a DiT without retraining the base model from scratch. Across a range of metrics, our single model reaches or surpasses the performance of modality-specific state of the art methods, offering a simple and extensible path toward precise, region-aware, multimodal guidance in generative image synthesis.",2026-07-22T02:46:32.206108+00:00
2607.19336v1,Agents in the Wild: Where Research Meets Deployment,Grace Hui Yang; Pranav N. Venkit; Hooman Sedghamiz; Enrico Santus; Victor Dibia; Ioana Baldini,cs.AI; cs.CL,2026-07-21T17:55:10+00:00,2026-07-21T17:55:10+00:00,http://arxiv.org/abs/2607.19336v1,https://arxiv.org/pdf/2607.19336v1,,,"Agentic systems large language model (LLM) based architectures capable of reasoning, planning, acting, and coordinating with tools and other agents are rapidly transitioning from research prototypes to production scale deployments across domains such as software engineering, scientific discovery, and finance. While academic work has emphasized benchmarks and algorithmic innovation, deployment raises new challenges around robustness, safety, and reliability. This tutorial brings together researchers and practitioners to explore advances in reasoning and planning, multi agent coordination, and evaluation, highlighting open challenges arising from deployment experience. Through applied case studies in pharmaceutical discovery and financial systems, we analyze common design patterns that make agentic systems successful, and discuss practical mitigation strategies for failure modes, such as verification pipelines, fallback mechanisms, and human in the loop supervision. Attendees will gain a comprehensive view of the field along with concrete design patterns, evaluation checklists, and templates for safe and reliable deployment across industries.",2026-07-22T02:46:32.206117+00:00
2607.19335v1,1-Lipschitz Neural Networks on Hadamard Manifolds,Davide Murari; Marta Ghirardelli; Ben Adcock; Elena Celledoni; Brynjulf Owren; Carola-Bibiane Schönlieb,math.NA; cs.LG,2026-07-21T17:54:34+00:00,2026-07-21T17:54:34+00:00,http://arxiv.org/abs/2607.19335v1,https://arxiv.org/pdf/2607.19335v1,,,"Controlling the Lipschitz constant of a neural network is a standard way to promote robustness and stability. Most existing constraining strategies are designed for Euclidean spaces. In this work, we construct and analyze a class of 1-Lipschitz neural networks on Hadamard manifolds. Our layers are of gradient-descent type, $1$-Lipschitz, and quasi-$α$-firmly nonexpansive. The core building blocks of the proposed architecture are Busemann functions, and we exploit the properties of Busemann gradient flows to design $1$-Lipschitz geometry-preserving layers. We provide explicit constructions and examples for hyperbolic manifolds and the manifold of symmetric positive definite (SPD) matrices. We test the proposed architecture in two numerical experiments: robust classification on the Poincaré disk and masked-Wishart covariance reconstruction. On the Poincaré disk, the proposed networks yield robust classifiers under hyperbolic perturbations. On the SPD manifold, we train SPD-valued denoisers and adopt them as a Plug-and-Play prior for a masked-Wishart covariance reconstruction problem. We show improved results from the nonexpansive denoiser over static, data-only, and Log-Euclidean denoising baselines, and empirically test its convergence properties.",2026-07-22T02:46:32.206126+00:00
2607.19334v1,Fundamental limits of distributed multiclass classification from simple binary decisions,Ioannis Papageorgiou; Srinivas Nomula; Ayalvadi Ganesh; Sidharth Jaggi; Parimal Parag,stat.ML; cs.IT; cs.LG; math.ST,2026-07-21T17:53:44+00:00,2026-07-21T17:53:44+00:00,http://arxiv.org/abs/2607.19334v1,https://arxiv.org/pdf/2607.19334v1,,,"We consider the problem of constructing a $K$-class classifier from the combination of $O(\log K)$ simple binary classifiers -- this is a natural paradigm to construct a sophisticated classifier in a distributed manner with each agent performing a relatively straightforward task. We study the fundamental performance limits of such a classifier when the corresponding binary classifiers are hyperplanes. For a stylized Gaussian setting where the $K$ class centers are independent Gaussian points in $\mathbb R^d$ and the observations are corrupted by Gaussian noise, we derive explicit performance bounds across several decoding and dimensional regimes. Extensive simulation experiments provide strong empirical validation of the presented theoretical results.",2026-07-22T02:46:32.206134+00:00
2607.19333v1,Provable diffusion-based posterior sampling for linear inverse problems via DDIM,Yuchen Jiao; Na Li; Changxiao Cai; Yuxin Chen; Gen Li,cs.LG; cs.AI; stat.ML,2026-07-21T17:53:36+00:00,2026-07-21T17:53:36+00:00,http://arxiv.org/abs/2607.19333v1,https://arxiv.org/pdf/2607.19333v1,,,"Diffusion-based methods have achieved remarkable empirical success in solving inverse problems. However, many existing posterior samplers either lack rigorous theoretical guarantees or incur substantial computational overhead. We propose a simple and efficient algorithm, called \pddim, for solving linear inverse problems with diffusion priors via a DDIM-type sampler. Our method requires only lightweight, coordinate-wise modifications to the standard DDIM update, while explicitly incorporating the measurement model. The key idea is to perform posterior sampling separately along each singular direction of the measurement operator: for each direction, the sampler follows the learned diffusion prior when the observation signal-to-noise ratio (SNR) is below the corresponding diffusion SNR, and switches to a calibrated measurement-based predictor otherwise. We prove that the proposed sampler converges to the Bayesian posterior conditioned on the measurements. Empirical results show that the proposed sampler performs favorably against existing diffusion-based posterior samplers across a range of image restoration tasks, achieving the best performance on the majority of evaluation metrics considered. Overall, our results convert posterior sampling for noisy linear inverse problems to simple coordinate-wise DDIM updates, yielding an efficient, easy-to-implement algorithm with provable posterior consistency.",2026-07-22T02:46:32.206143+00:00
2607.19332v1,ROMS-IMLE: A Minimalist Approach to Competitive Single-Step Generative Modelling,Chirag Vashist; Ke Li,cs.LG; cs.CV,2026-07-21T17:51:38+00:00,2026-07-21T17:51:38+00:00,http://arxiv.org/abs/2607.19332v1,https://arxiv.org/pdf/2607.19332v1,,,"Generative models have undergone many generations of evolution, from VAEs/GANs to diffusion/flow matching. Along the way, the underlying techniques have become more complicated and various beliefs about what drives strong empirical performance have taken hold. Due to the success of diffusion models and flow matching, one of the more common beliefs is the importance of transforming the noise distribution to the data distribution gradually through many small transformations. We ask whether this is truly necessary, and take a minimalist approach to designing a competitive generative model. We start with the bare-bones essentials, namely just a training objective and a model. We purposefully make both simple. For the training objective, we choose Implicit Maximum Likelihood Estimation (IMLE), and eschew more complicated alternatives such as variational inference, adversarial training and numerical integration. For the model, we eschew transformers and instead choose a moderately sized convolutional network. Then we judiciously added elements that are truly essential, which surprisingly do not include iterative denoising. The result is a single-step parameter-efficient generative model that produces high quality samples at fast speed: it achieves an FID of 2.56 on ImageNet 256 and simultaneously attains good precision and recall.",2026-07-22T02:46:32.206151+00:00
2607.19331v1,ISO: An RLVR-Native Optimization Stack,"Hanqing Zhu; Wenyan Cong; Zhizhou Sha; Sagnik Mukherjee; Xinyuan Song; David González-Martínez; Xiaoxia Wu; Yuandong Tian; Shiwei Liu; David Z. Pan; Zhangyang ""Atlas"" Wang",cs.LG; cs.AI,2026-07-21T17:51:36+00:00,2026-07-21T17:51:36+00:00,http://arxiv.org/abs/2607.19331v1,https://arxiv.org/pdf/2607.19331v1,,,"Reinforcement learning with verifiable rewards (RLVR) is rapidly advancing the reasoning capabilities of language models, yet the optimization layer that converts reward feedback into weight-space updates remains poorly understood. Building on our prior analysis (Zhu et al., 2025), we study this missing layer through the singular structure of model weights and identify spectral inheritance: RLVR can reuse the base model's weight spectra while acquiring new behavior through changes in the associated input and output singular frames.   We operationalize spectral inheritance as Isospectral Optimization (ISO), an RLVR-native, fixed-spectrum optimization framework with complementary offline and online instantiations. Offline, ISO-Merger combines the frame changes of shared-base specialists into a single fixed-spectrum model, requiring no post-merge data, rollouts, gradient updates, or on-policy distillation (OPD). It recovers complementary specialist capabilities and achieves the strongest aggregate performance among the compared data-free merging methods. Online, ISO-Optimizer applies a chosen base optimizer, including AdamW and Muon, to the frame variables while keeping the base spectra fixed. Across reasoning and coding tasks ranging from 1.5B to 8B parameters, ISO-Optimizer improves accuracy in the reported runs and reaches matched scores with substantially fewer training steps. On Qwen3-8B-Base, AdamW reaches an aggregate accuracy of 0.495 after 270 training steps. ISO-AdamW reaches the same accuracy after only 100 training steps and improves further to 0.509 after 210 training steps. Together, ISO offers a concrete answer to RLVR's missing optimization layer: rather than inheriting pre-training optimization wholesale, design post-training around the structure of reward-driven adaptation: inherit the spectrum, optimize the frames.",2026-07-22T02:46:32.206166+00:00
2607.19321v1,ResearchArena: Evaluating Sabotage and Monitoring in Automated AI R&D,Lena Libon; Ben Rank; Jehyeok Yeon; David Schmotz; Jeremy Qin; Daniel Donnelly; Derck Prinzhorn; Maksym Andriushchenko,cs.AI; cs.CR; cs.LG,2026-07-21T17:41:12+00:00,2026-07-21T17:41:12+00:00,http://arxiv.org/abs/2607.19321v1,https://arxiv.org/pdf/2607.19321v1,,,"As AI agents begin to automate AI R&D, we need ways to assess whether their outputs are safe to deploy, even when the agents themselves may be untrusted. AI control offers one such approach: rather than trusting the agent, it treats it as a potential adversary and uses a monitor to detect covert sabotage before deployment. We evaluate AI control for automated AI R&D with ResearchArena, a framework spanning four long-horizon tasks: safety post-training, capabilities post-training, CUDA-kernel optimization, and inference-server optimization. Because the deliverable in AI R&D is an artifact that will be deployed and run, we pair each main task with two kinds of hidden side task: an embedded side task that sabotages the submitted model, adapter, kernel, or server itself, and an independent side task that takes a covert out-of-scope action in the sandbox while leaving the artifact honest. We evaluate frontier agents at both sabotage and monitoring, across four monitor types that vary along two axes: whether the monitor may execute and probe the produced artifact, and whether it sees the agent's chain-of-thought. We find that sabotage hidden in the training data is the hardest to catch, flagged fewer than half the time. Letting the monitor run experiments on the artifact, rather than only read the trajectory, helps, but it is not enough: monitors still miss embedded sabotage by inspecting only the surface, by noticing the anomaly but explaining it away, or by probing the artifact with the wrong test. We release ResearchArena as a modular framework for evaluating sabotage and control in automated AI R&D.",2026-07-22T02:46:32.206175+00:00
2607.19317v1,"CircuitKIT : Circuit Discovery, Evaluation, and Application Toolkit for Mechanistic Interpretability",Pratinav Seth; Hem Gosalia; Aditya Kasliwal; Vinay Kumar Sankarapu,cs.LG; cs.CL; cs.ET,2026-07-21T17:34:12+00:00,2026-07-21T17:34:12+00:00,http://arxiv.org/abs/2607.19317v1,https://arxiv.org/pdf/2607.19317v1,,,"Circuit analysis can support not only model explanation but also downstream interventions such as pruning, editing, steering, and selective fine-tuning. However, conducting such analyses currently requires stitching together separate implementations for discovery, evaluation, and intervention, as well as hand-authoring the contrastive prompts required by many discovery methods. This fragmentation makes methods difficult to compare and limits their application beyond canonical tasks. We introduce CircuitKIT, a source-available library that connects the circuit-analysis workflow through a typed, serializable representation. CircuitKIT provides a suite of discovery algorithms, declarative interfaces for mapping structured data into discovery tasks, complementary circuit diagnostics, and downstream application modules. Together, these components provide common infrastructure for conducting and comparing circuit analyses. The library, examples, notebooks, and documentation are released at https://github.com/Lexsi-Labs/CircuitKIT .",2026-07-22T02:46:32.206183+00:00
