arxiv_id,title,authors,categories,published,updated,url,pdf_url,doi,journal_ref,abstract,collected_at
2604.07350v1,Fast Spatial Memory with Elastic Test-Time Training,Ziqiao Ma; Xueyang Yu; Haoyu Zhen; Yuncong Yang; Joyce Chai; Chuang Gan,cs.CV; cs.GR; cs.LG,2026-04-08T17:59:48+00:00,2026-04-08T17:59:48+00:00,http://arxiv.org/abs/2604.07350v1,https://arxiv.org/pdf/2604.07350v1,,,"Large Chunk Test-Time Training (LaCT) has shown strong performance on long-context 3D reconstruction, but its fully plastic inference-time updates remain vulnerable to catastrophic forgetting and overfitting. As a result, LaCT is typically instantiated with a single large chunk spanning the full input sequence, falling short of the broader goal of handling arbitrarily long sequences in a single pass. We propose Elastic Test-Time Training inspired by elastic weight consolidation, that stabilizes LaCT fast-weight updates with a Fisher-weighted elastic prior around a maintained anchor state. The anchor evolves as an exponential moving average of past fast weights to balance stability and plasticity. Based on this updated architecture, we introduce Fast Spatial Memory (FSM), an efficient and scalable model for 4D reconstruction that learns spatiotemporal representations from long observation sequences and renders novel view-time combinations. We pre-trained FSM on large-scale curated 3D/4D data to capture the dynamics and semantics of complex spatial environments. Extensive experiments show that FSM supports fast adaptation over long sequences and delivers high-quality 3D/4D reconstruction with smaller chunks and mitigating the camera-interpolation shortcut. Overall, we hope to advance LaCT beyond the bounded single-chunk setting toward robust multi-chunk adaptation, a necessary step for generalization to genuinely longer sequences, while substantially alleviating the activation-memory bottleneck.",2026-04-09T02:33:04.531379+00:00
2604.07348v1,MoRight: Motion Control Done Right,Shaowei Liu; Xuanchi Ren; Tianchang Shen; Huan Ling; Saurabh Gupta; Shenlong Wang; Sanja Fidler; Jun Gao,cs.CV; cs.AI; cs.GR; cs.LG; cs.RO,2026-04-08T17:59:22+00:00,2026-04-08T17:59:22+00:00,http://arxiv.org/abs/2604.07348v1,https://arxiv.org/pdf/2604.07348v1,,,"Generating motion-controlled videos--where user-specified actions drive physically plausible scene dynamics under freely chosen viewpoints--demands two capabilities: (1) disentangled motion control, allowing users to separately control the object motion and adjust camera viewpoint; and (2) motion causality, ensuring that user-driven actions trigger coherent reactions from other objects rather than merely displacing pixels. Existing methods fall short on both fronts: they entangle camera and object motion into a single tracking signal and treat motion as kinematic displacement without modeling causal relationships between object motion. We introduce MoRight, a unified framework that addresses both limitations through disentangled motion modeling. Object motion is specified in a canonical static-view and transferred to an arbitrary target camera viewpoint via temporal cross-view attention, enabling disentangled camera and object control. We further decompose motion into active (user-driven) and passive (consequence) components, training the model to learn motion causality from data. At inference, users can either supply active motion and MoRight predicts consequences (forward reasoning), or specify desired passive outcomes and MoRight recovers plausible driving actions (inverse reasoning), all while freely adjusting the camera viewpoint. Experiments on three benchmarks demonstrate state-of-the-art performance in generation quality, motion controllability, and interaction awareness.",2026-04-09T02:33:04.531462+00:00
2604.07345v1,Measurement of Generative AI Workload Power Profiles for Whole-Facility Data Center Infrastructure Planning,Roberto Vercellino; Jared Willard; Gustavo Campos; Weslley da Silva Pereira; Olivia Hull; Matthew Selensky; Juliane Mueller,eess.SY; cs.DC; cs.LG,2026-04-08T17:56:41+00:00,2026-04-08T17:56:41+00:00,http://arxiv.org/abs/2604.07345v1,https://arxiv.org/pdf/2604.07345v1,,,"The rapid growth of generative artificial intelligence (AI) has introduced unprecedented computational demands, driving significant increases in the energy footprint of data centers. However, existing power consumption data is largely proprietary and reported at varying resolutions, creating challenges for estimating whole-facility energy use and planning infrastructure. In this work, we present a methodology that bridges this gap by linking high-resolution workload power measurements to whole-facility energy demand. Using NLR's high-performance computing data center equipped with NVIDIA H100 GPUs, we measure power consumption of AI workloads at 0.1-second resolution for AI training, fine-tuning and inference jobs. Workloads are characterized using MLCommons benchmarks for model training and fine-tuning, and vLLM benchmarks for inference, enabling reproducible and standardized workload profiling. The dataset of power consumption profiles is made publicly available. These power profiles are then scaled to the whole-facility-level using a bottom-up, event-driven, data center energy model. The resulting whole-facility energy profiles capture realistic temporal fluctuations driven by AI workloads and user-behavior, and can be used to inform infrastructure planning for grid connection, on-site energy generation, and distributed microgrids.",2026-04-09T02:33:04.531520+00:00
2604.07343v1,Personalized RewardBench: Evaluating Reward Models with Human Aligned Personalization,Qiyao Ma; Dechen Gao; Rui Cai; Boqi Zhao; Hanchu Zhou; Junshan Zhang; Zhe Zhao,cs.CL; cs.LG,2026-04-08T17:55:00+00:00,2026-04-08T17:55:00+00:00,http://arxiv.org/abs/2604.07343v1,https://arxiv.org/pdf/2604.07343v1,,,"Pluralistic alignment has emerged as a critical frontier in the development of Large Language Models (LLMs), with reward models (RMs) serving as a central mechanism for capturing diverse human values. While benchmarks for general response quality are prevalent, evaluating how well reward models account for individual user preferences remains an open challenge. To bridge this gap, we introduce Personalized RewardBench, a novel benchmark designed to rigorously assess reward models' capacity to model personalized preferences. We construct chosen and rejected response pairs based on strict adherence to (or violation of) user-specific rubrics, ensuring that preference distinctions are uniquely tailored to the individual. In particular, human evaluations confirm that the primary discriminative factor between pairs is strictly personal preference, with both responses maintaining high general quality (e.g., correctness, relevance and helpfulness). Extensive testing reveals that existing state-of-the-art reward models struggle significantly with personalization, peaking at an accuracy of just 75.94%. Crucially, because an effective reward model benchmark should predict a reward model's performance on downstream tasks, we conduct experiments demonstrating that our benchmark exhibits a significantly higher correlation with downstream performance in both Best-of-N (BoN) sampling and Proximal Policy Optimization (PPO) compared to existing baselines. These findings establish Personalized RewardBench as a robust and accurate proxy for evaluating reward models' performance in downstream applications.",2026-04-09T02:33:04.531574+00:00
2604.07328v1,How to sketch a learning algorithm,Sam Gunn,cs.LG,2026-04-08T17:46:06+00:00,2026-04-08T17:46:06+00:00,http://arxiv.org/abs/2604.07328v1,https://arxiv.org/pdf/2604.07328v1,,,"How does the choice of training data influence an AI model? This question is of central importance to interpretability, privacy, and basic science. At its core is the data deletion problem: after a reasonable amount of precomputation, quickly predict how the model would behave in a given situation if a given subset of training data had been excluded from the learning algorithm.   We present a data deletion scheme capable of predicting model outputs with vanishing error $\varepsilon$ in the deep learning setting. Our precomputation and prediction algorithms are only $\mathrm{poly}(1/\varepsilon)$ factors slower than regular training and inference, respectively. The storage requirements are those of $\mathrm{poly}(1/\varepsilon)$ models.   Our proof is based on an assumption that we call ""stability."" In contrast to the assumptions made by prior work, stability appears to be fully compatible with learning powerful AI models. In support of this, we show that stability is satisfied in a minimal set of experiments with microgpt. Our code is available at https://github.com/SamSpo1/microgpt-sketch.   At a technical level, our work is based on a new method for locally sketching an arithmetic circuit by computing higher-order derivatives in random complex directions. Forward-mode automatic differentiation allows cheap computation of these derivatives.",2026-04-09T02:33:04.531616+00:00
2604.07323v1,Gaussian Approximation for Asynchronous Q-learning,Artemy Rubtsov; Sergey Samsonov; Vladimir Ulyanov; Alexey Naumov,stat.ML; cs.LG; math.PR,2026-04-08T17:37:15+00:00,2026-04-08T17:37:15+00:00,http://arxiv.org/abs/2604.07323v1,https://arxiv.org/pdf/2604.07323v1,,,"In this paper, we derive rates of convergence in the high-dimensional central limit theorem for Polyak-Ruppert averaged iterates generated by the asynchronous Q-learning algorithm with a polynomial stepsize $k^{-ω},\, ω\in (1/2, 1]$. Assuming that the sequence of state-action-next-state triples $(s_k, a_k, s_{k+1})_{k \geq 0}$ forms a uniformly geometrically ergodic Markov chain, we establish a rate of order up to $n^{-1/6} \log^{4} (nS A)$ over the class of hyper-rectangles, where $n$ is the number of samples used by the algorithm and $S$ and $A$ denote the numbers of states and actions, respectively. To obtain this result, we prove a high-dimensional central limit theorem for sums of martingale differences, which may be of independent interest. Finally, we present bounds for high-order moments for the algorithm's last iterate.",2026-04-09T02:33:04.531658+00:00
2604.07321v1,"Syntax Is Easy, Semantics Is Hard: Evaluating LLMs for LTL Translation",Priscilla Kyei Danso; Mohammad Saqib Hasan; Niranjan Balasubramanian; Omar Chowdhury,cs.LO; cs.AI,2026-04-08T17:36:33+00:00,2026-04-08T17:36:33+00:00,http://arxiv.org/abs/2604.07321v1,https://arxiv.org/pdf/2604.07321v1,10.1145/3805773.380600,"Proceedings of the 2026 ACM Secure Development Conference (SecDev 2026), July 05--06, 2026, Montreal, QC, Canada","Propositional Linear Temporal Logic (LTL) is a popular formalism for specifying desirable requirements and security and privacy policies for software, networks, and systems. Yet expressing such requirements and policies in LTL remains challenging because of its intricate semantics. Since many security and privacy analysis tools require LTL formulas as input, this difficulty places them out of reach for many developers and analysts. Large Language Models (LLMs) could broaden access to such tools by translating natural language fragments into LTL formulas. This paper evaluates that premise by assessing how effectively several representative LLMs translate assertive English sentences into LTL formulas. Using both human-generated and synthetic ground-truth data, we evaluate effectiveness along syntactic and semantic dimensions. The results reveal three findings: (1) in line with prior findings, LLMs perform better on syntactic aspects of LTL than on semantic ones; (2) they generally benefit from more detailed prompts; and (3) reformulating the task as a Python code-completion problem substantially improves overall performance. We also discuss challenges in conducting a fair evaluation on this task and conclude with recommendations for future work.",2026-04-09T02:33:04.531707+00:00
2604.07320v1,Evaluating In-Context Translation with Synchronous Context-Free Grammar Transduction,Jackson Petty; Jaulie Goe; Tal Linzen,cs.CL; cs.AI,2026-04-08T17:35:44+00:00,2026-04-08T17:35:44+00:00,http://arxiv.org/abs/2604.07320v1,https://arxiv.org/pdf/2604.07320v1,,,"Low-resource languages pose a challenge for machine translation with large language models (LLMs), which require large amounts of training data. One potential way to circumvent this data dependence is to rely on LLMs' ability to use in-context descriptions of languages, like textbooks and dictionaries. To do so, LLMs must be able to infer the link between the languages' grammatical descriptions and the sentences in question. Here we isolate this skill using a formal analogue of the task: string transduction based on a formal grammar provided in-context. We construct synchronous context-free grammars which define pairs of formal languages designed to model particular aspects of natural language grammar, morphology, and written representation. Using these grammars, we measure how well LLMs can translate sentences from one formal language into another when given both the grammar and the source-language sentence. We vary the size of the grammar, the lengths of the sentences, the syntactic and morphological properties of the languages, and their written script. We note three key findings. First, LLMs' translation accuracy decreases markedly as a function of grammar size and sentence length. Second, differences in morphology and written representation between the source and target languages can strongly diminish model performance. Third, we examine the types of errors committed by models and find they are most prone to recall the wrong words from the target language vocabulary, hallucinate new words, or leave source-language words untranslated.",2026-04-09T02:33:04.531756+00:00
2604.07316v1,SL-FAC: A Communication-Efficient Split Learning Framework with Frequency-Aware Compression,Zehang Lin; Miao Yang; Haihan Zhu; Zheng Lin; Jianhao Huang; Jing Yang; Guangjin Pan; Dianxin Luan; Zihan Fang; Shunzhi Zhu; Wei Ni; John Thompson,cs.LG,2026-04-08T17:25:22+00:00,2026-04-08T17:25:22+00:00,http://arxiv.org/abs/2604.07316v1,https://arxiv.org/pdf/2604.07316v1,,,"The growing complexity of neural networks hinders the deployment of distributed machine learning on resource-constrained devices. Split learning (SL) offers a promising solution by partitioning the large model and offloading the primary training workload from edge devices to an edge server. However, the increasing number of participating devices and model complexity leads to significant communication overhead from the transmission of smashed data (e.g., activations and gradients), which constitutes a critical bottleneck for SL. To tackle this challenge, we propose SL-FAC, a communication-efficient SL framework comprising two key components: adaptive frequency decomposition (AFD) and frequency-based quantization compression (FQC). AFD first transforms the smashed data into the frequency domain and decomposes it into spectral components with distinct information. FQC then applies customized quantization bit widths to each component based on its spectral energy distribution. This collaborative approach enables SL-FAC to achieve significant communication reduction while strategically preserving the information most crucial for model convergence. Extensive experiments confirm the superior performance of SL-FAC for improving the training efficiency.",2026-04-09T02:33:04.531809+00:00
2604.07306v1,Beyond Loss Values: Robust Dynamic Pruning via Loss Trajectory Alignment,Huaiyuan Qin; Muli Yang; Gabriel James Goenawan; Kai Wang; Zheng Wang; Peng Hu; Xi Peng; Hongyuan Zhu,cs.CV; cs.LG,2026-04-08T17:14:50+00:00,2026-04-08T17:14:50+00:00,http://arxiv.org/abs/2604.07306v1,https://arxiv.org/pdf/2604.07306v1,,,"Existing dynamic data pruning methods often fail under noisy-label settings, as they typically rely on per-sample loss as the ranking criterion. This could mistakenly lead to preserving noisy samples due to their high loss values, resulting in significant performance drop. To address this, we propose AlignPrune, a noise-robust module designed to enhance the reliability of dynamic pruning under label noise. Specifically, AlignPrune introduces the Dynamic Alignment Score (DAS), which is a loss-trajectory-based criterion that enables more accurate identification of noisy samples, thereby improving pruning effectiveness. As a simple yet effective plug-and-play module, AlignPrune can be seamlessly integrated into state-of-the-art dynamic pruning frameworks, consistently outperforming them without modifying either the model architecture or the training pipeline. Extensive experiments on five widely-used benchmarks across various noise types and pruning ratios demonstrate the effectiveness of AlignPrune, boosting accuracy by up to 6.3\% over state-of-the-art baselines. Our results offer a generalizable solution for pruning under noisy data, encouraging further exploration of learning in real-world scenarios. Code is available at: https://github.com/leonqin430/AlignPrune.",2026-04-09T02:33:04.531853+00:00
