arxiv_id,title,authors,categories,published,updated,url,pdf_url,doi,journal_ref,abstract,collected_at
2607.05396v1,From Fixed to Free Cameras: Calibration-Free View-Robust Vision-Language-Action Model,Wenhao Li; Xueying Jiang; Quanhao Qian; Deli Zhao; Shijian Lu; Gongjie Zhang; Ran Xu,cs.CV; cs.AI; cs.LG; cs.RO,2026-07-06T17:59:59+00:00,2026-07-06T17:59:59+00:00,http://arxiv.org/abs/2607.05396v1,https://arxiv.org/pdf/2607.05396v1,,,"Real-world robot deployment rarely maintains the training-stage camera setup, where cameras often experience repositioning or remounting depending on actual scenarios. Existing view-robust Vision-Language-Action (VLA) policies tolerate such camera variations only when the camera extrinsics are explicitly provided, making them fragile and hard to use especially when view robustness is critical. We argue that the policy should not be told where the camera is, but rather figure it out by itself. To this end, we introduce Camera-Centric VLA (CamVLA), a new VLA model that decouples manipulation controls from camera geometry by predicting (i) a camera-centric end-effector action expressed in the local camera frame, and (ii) a 6-DoF hand-eye matrix relating cameras to the robot base. A deterministic geometric transformation composes the two predictions into a robot base-frame action. This disentangles how I should move in pose-independent camera-centric action generation from where I am looking from in camera-perspective geometric grounding. The resulting policy is calibration-free, depth-free, and single-view, requiring only a single monocular RGB image as the visual observation and task instruction at deployment. Evaluations in both simulation and real-world robot data show that CamVLA consistently improves success rates across diverse unseen viewpoints. Project page: https://alibaba-damo-academy.github.io/CamVLA/.",2026-07-07T03:34:36.604193+00:00
2607.05394v1,Weak-to-Strong Generalization via Direct On-Policy Distillation,Shiyuan Feng; Huan-ang Gao; Haohan Chi; Hanlin Wu; Zhilong Zhang; Zheng Jiang; Bingxiang He; Wei-Ying Ma; Ya-Qin Zhang; Hao Zhou,cs.LG; cs.AI; cs.CL,2026-07-06T17:59:58+00:00,2026-07-06T17:59:58+00:00,http://arxiv.org/abs/2607.05394v1,https://arxiv.org/pdf/2607.05394v1,,,"Reinforcement learning with verifiable rewards (RLVR) is a powerful recipe for improving language-model reasoning, but it is expensive to repeat on every new strong model because the target model must generate many rollouts during training. As models scale, post-training itself becomes a bottleneck. We study a weak-to-strong alternative: run RL on a smaller model where rollouts are cheaper, then reuse what that RL run learned to improve a stronger target model. Directly distilling the post-RL weak teacher is not enough, because the teacher's final policy mixes useful RL gains with the limitations of the smaller model. We propose Direct On-Policy Distillation (Direct-OPD), which transfers the teacher's RL-induced policy shift instead. Direct-OPD compares the post-RL teacher with its own pre-RL reference and treats their log-ratio as a dense implicit reward for the student. In plain terms, the checkpoint pair tells us which actions RL made the weak model more or less likely to take, and Direct-OPD applies that signal on the stronger student's own on-policy states. This directly reuses the weak model's RL supervision signal without training an explicit reward model or running sparse-reward RL on the target model. Empirically, Direct-OPD consistently leverages weaker teachers to improve stronger target models; notably, it boosts Qwen3-1.7B from 48.3% to 62.4% on AIME 2024 in just 4 hours on 8 A100 GPUs. It outperforms step-matched direct RL and enables the sequential composition of multiple policy shifts. Our results show that RL outcomes can be reused across model scales as implicit reward signals, not merely as final models to imitate.",2026-07-07T03:34:36.604203+00:00
2607.05393v1,Interpretable Human-Label-Free Deep Learning for Real-Bogus Classification with Uncertainty Quantification,Raphaël Bonnet-Guerrini; Bruno Sanchez; Dominique Fouchez; Benjamin Racine; Maya Guy; Mariam Sabalbal; Manal Yassine; Vincenzo Piuri,astro-ph.IM; astro-ph.GA; astro-ph.HE; cs.AI; cs.LG,2026-07-06T17:59:58+00:00,2026-07-06T17:59:58+00:00,http://arxiv.org/abs/2607.05393v1,https://arxiv.org/pdf/2607.05393v1,,,"Time-domain surveys generate many transient candidates, making Real-Bogus classification a critical step in automated discovery pipelines. Reliable labels are costly, while community labels can be noisy and survey-dependent. We aim to develop a Real-Bogus classification framework that can be trained without human-labeled data using injected transients and bogus-dominated survey data, remains robust under strong class contamination, and provides calibrated uncertainty quantification. We combine simulated transient injections with a contaminated survey class and train a dual-network model using asymmetric co-teaching for classes with different label-noise levels. We evaluate performance on a benchmark subset and analyze the learned representation with latent-space visualization tools. For uncertainty quantification (UQ), we compare MC dropout and deep ensembles and propose a low-cost hybrid strategy that exploits the dual-network setting to improve calibration. We extend the evaluation to the light-curve domain to assess recovery of light-curve classes. The method achieves strong Real-Bogus performance on the labeled subset and remains stable under severe class contamination. It recovers transient light-curve classes with high fidelity, while single-source identification is limited by ambiguity in light-curve-derived labels. Our hybrid UQ approach achieves competitive calibration relative to more expensive ensemble baselines. Latent-space analyses indicate that uncertainty aligns with the decision boundary and reveal subclasses within the bogus population. Our results show that injection-driven, weakly supervised training can enable scalable and consistent Real-Bogus classification without human-labeled training data while providing calibrated uncertainties. The method is suited for transfer to forthcoming surveys by re-running the injection-based training pipeline.",2026-07-07T03:34:36.604209+00:00
2607.05391v1,LLM-as-a-Verifier: A General-Purpose Verification Framework,Jacky Kwok; Shulu Li; Pranav Atreya; Yuejiang Liu; Yixing Jiang; Chelsea Finn; Marco Pavone; Ion Stoica; Azalia Mirhoseini,cs.AI; cs.CL; cs.LG; cs.MA; cs.RO,2026-07-06T17:59:35+00:00,2026-07-06T17:59:35+00:00,http://arxiv.org/abs/2607.05391v1,https://arxiv.org/pdf/2607.05391v1,,,"Scaling pre-training, post-training, and test-time compute have become the central paradigms for improving the capabilities of LLMs. In this work, we identify verification, the ability to determine the correctness of a solution, as a new scaling axis. To unlock this and demonstrate its effectiveness, we introduce LLM-as-a-Verifier, a general-purpose verification framework that provides fine-grained feedback for agentic tasks without requiring additional training. Unlike standard LM judges that prompt LLMs to produce discrete scores for candidate solutions, LLM-as-a-Verifier computes the expectation over the distribution of scoring token logits to generate continuous scores. This probabilistic formulation enables verification to scale along multiple dimensions: (1) score granularity, (2) repeated evaluation, and (3) criteria decomposition. In particular, we show that scaling the scoring granularity leads to better separation between positive and negative solutions, resulting in more calibrated comparisons. Moreover, scaling repeated evaluation and criteria decomposition consistently lead to additional gains in verification accuracy through variance and complexity reduction. We further introduce a cost-efficient ranking algorithm for selecting the best solution among candidates using the verifier's continuous scores. LLM-as-a-Verifier achieves state-of-the-art performance on Terminal-Bench V2 (86.5%), SWE-Bench Verified (78.2%), RoboRewardBench (87.4%), and MedAgentBench (73.3%). Beyond verification, the fine-grained signals from LLM-as-a-Verifier can also serve as a proxy for estimating task progress. We build an extension for Claude Code, enabling developers to monitor and improve their own agentic systems. Finally, we show that LLM-as-a-Verifier can provide dense feedback for RL, improving the sample efficiency of SAC and GRPO on robotics and mathematical reasoning benchmarks.",2026-07-07T03:34:36.604215+00:00
2607.05381v1,What Does a Discrete Diffusion Model Learn?,Rodrigo Casado Noguerales; Bernhard Schölkopf; Thomas Hofmann; Aran Raoufi,cs.LG; cs.AI; cs.CL; cs.IT; stat.ML,2026-07-06T17:56:11+00:00,2026-07-06T17:56:11+00:00,http://arxiv.org/abs/2607.05381v1,https://arxiv.org/pdf/2607.05381v1,,,"What does a discrete diffusion model learn: a denoiser, a score ratio, or a bridge plug-in predictor? At the level of jump rates, these are one object in different coordinates, and reading a neural network in the wrong coordinate changes the process being trained and sampled. Starting with a rigorous derivation of the continuous-time Markov chain (CTMC) ELBO for any noising process, boundary terms included, we prove the \emph{Oracle Distance} theorem: the negative ELBO is exactly equal to the data entropy plus the path KL from the oracle reverse process to the learned one, not merely a bound. Its unique optimizer is therefore the conditional expectation of the true reverse jump rate given the current noisy state, and its irreducible cost is the rate at which the forward process $Z_t$ destroys information about the clean data $Z_0$, $-\tfrac{d}{dt}I(Z_0; Z_t)$, so every noising process shares the same best achievable negative ELBO: the data entropy. For sequences with token-factorizing noise, the oracle projection yields three exact coordinates for the optimizer: denoiser, cavity (bridge plug-in), and score, with closed-form conversions among them. This framework identifies which law each loss in the literature actually optimizes, recovering MDM, UDM, SEDD, and GIDD as special cases; explains why denoiser and cavity coincide for masked diffusion but not for uniform diffusion; proves that a denoiser parameterization makes the uniform ELBO diverge at initialization while the bridge plug-in stays finite; and calibrates ELBO implementations exactly at initialization. Every identity is verified numerically, without approximation, on an exactly solvable model.",2026-07-07T03:34:36.604229+00:00
2607.05380v1,TabPack: Efficient Hyperparameter Ensembles for Tabular Deep Learning,Yury Gorishniy; Akim Kotelnikov; Ivan Rubachev; Artem Babenko,cs.LG,2026-07-06T17:55:55+00:00,2026-07-06T17:55:55+00:00,http://arxiv.org/abs/2607.05380v1,https://arxiv.org/pdf/2607.05380v1,,,"In deep learning for tabular data, efficient ensembles of multilayer perceptrons (MLPs) have recently emerged as effective and practical architectures. Existing methods of this kind use the same hyperparameters for all underlying MLPs, which requires hyperparameter tuning for achieving the best performance. In this work, we introduce TabPack, an efficient MLP ensemble with strong out-of-the-box performance and reduced reliance on traditional tuning. In a single run, TabPack samples and trains many MLPs with different hyperparameters efficiently in parallel and selects ensemble members on the fly during training. Thus, TabPack only requires specifying ranges from which to sample MLP hyperparameter rather than exact hyperparameter values, which naturally demands less precision for good performance. In experiments on medium-to-large public datasets, TabPack with default settings performs on par with extensively tuned prior methods, thus substantially reducing effort and compute resources needed to achieve competitive results on tabular tasks. Notably, running the default TabPack configuration on a modern MacBook took less time than tuning some baselines on an industry-grade GPU.",2026-07-07T03:34:36.604240+00:00
2607.05378v1,CompactionRL: Reinforcement Learning with Context Compaction for Long-Horizon Agents,Yujiang Li; Zhenyu Hou; Yi Jing; Jie Tang; Yuxiao Dong,cs.LG,2026-07-06T17:55:12+00:00,2026-07-06T17:55:12+00:00,http://arxiv.org/abs/2607.05378v1,https://arxiv.org/pdf/2607.05378v1,,,"Long-horizon agentic LLMs are increasingly limited by finite context windows, as extended interaction trajectories can exceed the maximum context length before a task is completed. Context compaction offers a natural solution by summarizing previous interaction states and continuing the rollout under a compressed context, but incorporating compaction into reinforcement learning remains underexplored. We propose CompactionRL, a reinforcement learning strategy to train long-horizon agentic LLMs with context compaction. Our approach jointly optimizes task execution and summary generation with token-level loss normalization and cross-trajectory generalized advantage estimation. This design enables the LLM agents to learn from compacted long-horizon trajectories. We train CompactionRL on top of open models and observe consistent performance gains on agentic coding tasks. CompactionRL enables the open GLM-4.5-Air model (106B-A30B) to achieve Pass@1 scores of 66.8% on SWE-bench Verified and 24.5% on Terminal-Bench 2.0, with absolute gains of 7.0 and 3.1 points, respectively. Built upon GLM-4.7-Flash (30B-A3B), CompactionRL improves Pass@1 by 5.5 and 6.8 points, reaching 56.0% on SWE-bench Verified and 20.2% on Terminal-Bench 2.0, respectively. CompactionRL is thus deployed in the RL pipeline for training the open GLM-5.2 model (750B-A40B).",2026-07-07T03:34:36.604251+00:00
2607.05375v1,Fitted Occupancy-Ratio Evaluation without Bellman Completeness,Lars van der Laan; Nathan Kallus,stat.ML; cs.LG,2026-07-06T17:53:32+00:00,2026-07-06T17:53:32+00:00,http://arxiv.org/abs/2607.05375v1,https://arxiv.org/pdf/2607.05375v1,,,"Occupancy ratios correct distribution shift in offline reinforcement learning and are central to off-policy evaluation. Existing primal-dual and minimax methods typically estimate these ratios by enforcing occupancy-balance moments over a critic class. We propose fitted occupancy-ratio evaluation (FORE), a fitted fixed-point method that characterizes the discounted occupancy ratio through an adjoint Bellman recursion. At each iteration, FORE solves a single-level density-ratio objective on one-step-transition data, thereby projecting the adjoint Bellman image onto a log-ratio class in Kullback--Leibler (KL) divergence. Unlike analyses of fitted Q-evaluation, which typically require value-function realizability together with Bellman completeness or projected-operator stability, our central approximation condition is just realizability of the discounted occupancy ratio itself. Under this condition, the population KL-projected recursion contracts in relative entropy toward the true ratio by virtue of the adjoint Bellman operator being a KL-contraction. For the empirical recursion, we establish finite-sample regret bounds that yield convergence in KL up to log-ratio approximation error and a statistical error governed by the complexity of the ratio hypothesis class. The fitted ratio supports direct value estimation by reward reweighting, occupancy-weighted fitted Q-evaluation, and doubly robust estimation that combines the fitted ratio with a fitted Q-function. Together, these results identify discounted occupancy-ratio realizability as a sufficient condition for offline policy evaluation without any completeness assumptions.",2026-07-07T03:34:36.604266+00:00
2607.05369v1,GaP: A Graph-as-Policy Multi-Agent Self-Learning Harness For Variational Automation Tasks,"Kaiyuan Chen; Shuangyu Xie; Letian Fu; Justin Yu; William Pacini; Sandeep Bajamahal; Hudson Kim; Jaimyn Drake; Daehwa Kim; Haoru Xue; Jonathan Francis; Christian Juette; Peter Schaldenbrand; Muhammet Yunus Seker; Ruwan Wickramarachchi; Uksang Yoo; Guanzhi Wang; Adithyavairavan Murali; Balakumar Sundaralingam; S. Shankar Sastry; Spencer Huang; Yuke Zhu; Linxi ""Jim"" Fan; Ken Goldberg",cs.RO; cs.AI; cs.CL; cs.LG,2026-07-06T17:47:31+00:00,2026-07-06T17:47:31+00:00,http://arxiv.org/abs/2607.05369v1,https://arxiv.org/pdf/2607.05369v1,,,"For robots to work reliably in commercial and industrial applications, can recent advances in agentic coding systems combine interpretable robot programming with the open-world adaptability of model-free policies? We focus on ""Variational Automation"" (VA), a class of tasks that have larger variations in object geometry and pose than fixed automation. Model-free policies often struggle to close the reliability gap for VA tasks, which must be executed persistently and reliably in commercial and industrial applications. Motivated by prior work on Task and Motion Planning (TAMP) and the Robot Operating System (ROS), we introduce Graph-as-Policy (GaP), a multi-agent coding harness that generates directed computation graphs with perception, planning, and control nodes from a Modular Open Robot Skill Library (MORSL). GaP then generates an internal simulation environment to rehearse task instances with different graphs in parallel to iteratively refine the graph structure and parameters to improve success rates and throughput. Evaluation with 8 new open VA task benchmarks, 4 in-simulation and 4 in real-world, suggests that GaP can achieve success rates that significantly outperform baselines. Details, code, and data can be found online: https://graph-robots.github.io/gap",2026-07-07T03:34:36.604275+00:00
2607.05355v1,Faithfulness to Refusal: A Causal Audit of Neuron Selectors,Ananth Eswar; Pratinav Seth; Utsav Avaiya; Vinay Kumar Sankarapu,cs.CL; cs.ET; cs.LG,2026-07-06T17:33:36+00:00,2026-07-06T17:33:36+00:00,http://arxiv.org/abs/2607.05355v1,https://arxiv.org/pdf/2607.05355v1,,,"Attribution scores increasingly identify which neuron rows of a language model matter for applications such as pruning, interpretability, and editing for safety, yet whether they identify causally important rows is rarely tested directly. We address this with two paired audits built on one-shot neuron-row zeroing. We first audit selectors at the language-modeling level: attribution methods substantially outperform activation and magnitude-based baselines at identifying dispensable rows across five LLMs. We then adapt the same intervention into a behavior test by driving it with a contrastive harmful-versus-benign signal; the attributed rows are sufficient to install refusal on hate and crime while keeping benign over-refusal low and preserving language model fluency, and specific in that layer-matched random controls at the same depths fail. Highly rank-stable selectors can be among the least causally valid. Refusal moreover lives in a redundant subspace, where different attribution methods install it through largely disjoint row sets, so the recovered edit is one realization of a sufficient set rather than a unique mechanism. Together, these findings show that rank-stability proxies miss the kinds of selector failures a direct causal audit can surface.%",2026-07-07T03:34:36.604283+00:00
