arxiv_id,title,authors,categories,published,updated,url,pdf_url,doi,journal_ref,abstract,collected_at
2605.13846v1,WARDEN: Endangered Indigenous Language Transcription and Translation with 6 Hours of Training Data,Ziheng Zhang; Yunzhong Hou; Naijing Liu; Liang Zheng,cs.CL; cs.AI,2026-05-13T17:59:52+00:00,2026-05-13T17:59:52+00:00,http://arxiv.org/abs/2605.13846v1,https://arxiv.org/pdf/2605.13846v1,,,"This paper introduces WARDEN, an early language model system capable of transcribing and translating Wardaman, an endangered Australian indigenous language into English. The significant challenge we face is the lack of large-scale training data: in fact, we only have 6 hours of annotated audio. Therefore, while it is common practice to train a single model for transcription and translation using large datasets (like English to French), this practice is no longer viable in the Wardaman to English context. To tackle the low-resource challenge, we design WARDEN to have separate transcription and translation models: WARDEN first turns a Wardaman audio input into phonemic transcription, and then the transcription into English translation. Further, we propose two useful techniques to enhance performance. For transcription, we initialize the Wardaman token from Sundanese, a language that shares similar phonemes with Wardaman, to accelerate fine-tuning of the transcription model. For translation, we compile a Wardaman-English dictionary from expert annotations, and provide this domain-specific knowledge to a large language model (LLM) to reason and decide the final output. We empirically demonstrate that this two-stage design works better than data-hungry unified approaches in extremely low data settings. Using a mere 6 hours of annotated data, WARDEN outperforms larger open-source and proprietary models and establishes a strong baseline. Data and code are available.",2026-05-14T03:36:23.118922+00:00
2605.13841v1,EVA-Bench: A New End-to-end Framework for Evaluating Voice Agents,Tara Bogavelli; Gabrielle Gauthier Melançon; Katrina Stankiewicz; Oluwanifemi Bamgbose; Fanny Riols; Hoang H. Nguyen; Raghav Mehndiratta; Lindsay Devon Brin; Joseph Marinier; Hari Subramani; Anil Madamala; Sridhar Krishna Nemala; Srinivas Sunkara,cs.SD; cs.AI; cs.CL; cs.LG,2026-05-13T17:58:52+00:00,2026-05-13T17:58:52+00:00,http://arxiv.org/abs/2605.13841v1,https://arxiv.org/pdf/2605.13841v1,,,"Voice agents, artificial intelligence systems that conduct spoken conversations to complete tasks, are increasingly deployed across enterprise applications. However, no existing benchmark jointly addresses two core evaluation challenges: generating realistic simulated conversations, and measuring quality across the full scope of voice-specific failure modes. We present EVA-Bench, an end-to-end evaluation framework that addresses both. On the simulation side, EVA-Bench orchestrates bot-to-bot audio conversations over dynamic multi-turn dialogues, with automatic simulation validation that detects user simulator error and appropriately regenerates conversations before scoring. On the measurement side, EVA-Bench introduces two composite metrics: EVA-A (Accuracy), capturing task completion, faithfulness, and audio-level speech fidelity; and EVA-X (Experience), capturing conversation progression, spoken conciseness, and turn-taking timing. Both metrics apply to different agent architectures, enabling direct cross-architecture comparison. EVA-Bench includes 213 scenarios across three enterprise domains, a controlled perturbation suite for accent and noise robustness, and pass@1, pass@k, pass^k measurements that distinguish peak from reliable capability. Across 12 systems spanning all three architectures, we find: (1) no system simultaneously exceeds 0.5 on both EVA-A pass@1 and EVA-X pass@1; (2) peak and reliable performance diverge substantially (median pass@k - pass^k gap of 0.44 on EVA-A); and (3) accent and noise perturbations expose substantial robustness gaps, with effects varying across architectures, systems, and metrics (mean up to 0.314). We release the full framework, evaluation suite, and benchmark data under an open-source license.",2026-05-14T03:36:23.118992+00:00
2605.13840v1,What is Learnable in Valiant's Theory of the Learnable?,Steve Hanneke; Anay Mehrotra; Grigoris Velegkas; Manolis Zampetakis,stat.ML; cs.DS; cs.LG; math.ST; stat.CO,2026-05-13T17:58:46+00:00,2026-05-13T17:58:46+00:00,http://arxiv.org/abs/2605.13840v1,https://arxiv.org/pdf/2605.13840v1,,,"Valiant's 1984 paper is widely credited with introducing the PAC learning model, but it, in fact, introduced a different model: unlike PAC learning, the learner receives only positives, may issue membership queries, and must output a hypothesis with no false positives. Prior work characterized variants, including the case without queries. We revisit Valiant's original model and ask: *Which classes are learnable in it?*   For every finite domain, including Valiant's Boolean-hypercube setting, we show that a class is learnable if and only if every realizable positive sample can be certified by a poly-size adaptive query-compression scheme. This is a new variant of sample compression where the learner certifies samples via a short interaction with the membership oracle. Our characterization shows that learnability in Valiant's model is strictly sandwiched between learnability in the PAC model and the variant of Valiant's model without membership queries. This is one of the rare cases where introducing membership queries changes the set of learnable classes, and not just the sample or computational complexity.   Next, we study the natural extension of the model to arbitrary domains. While we do not obtain an exact characterization, our techniques readily generalize and show that the same strict sandwiching persists. Finally, we show that $d$-dimensional halfspaces, which are not learnable without queries, are learnable with queries: we give a $\mathrm{poly}(d) \tilde{O}(1/ε)$ sample and $\mathrm{poly}(d) \mathrm{polylog}(1/ε)$ query algorithm, and prove that at least $Ω(d)$ samples or queries are necessary. To our knowledge, this is the first algorithm for halfspaces in Valiant's model.   Together, these results uncover a surprisingly rich theory behind Valiant's original notion of learnability and introduce ideas that may be of independent interest in learning theory.",2026-05-14T03:36:23.119043+00:00
2605.13838v1,R-DMesh: Video-Guided 3D Animation via Rectified Dynamic Mesh Flow,Zijie Wu; Lixin Xu; Puhua Jiang; Sicong Liu; Chunchao Guo; Xiang Bai,cs.CV; cs.GR; cs.LG,2026-05-13T17:58:13+00:00,2026-05-13T17:58:13+00:00,http://arxiv.org/abs/2605.13838v1,https://arxiv.org/pdf/2605.13838v1,10.1145/3799902.3811135,,"Video-guided 3D animation holds immense potential for content creation, offering intuitive and precise control over dynamic assets. However, practical deployment faces a critical yet frequently overlooked hurdle: the pose misalignment dilemma. In real-world scenarios, the initial pose of a user-provided static mesh rarely aligns with the starting frame of a reference video. Naively forcing a mesh to follow a mismatched trajectory inevitably leads to severe geometric distortion or animation failure. To address this, we present Rectified Dynamic Mesh (R-DMesh), a unified framework designed to generate high-fidelity 4D meshes that are ``rectified'' to align with video context. Unlike standard motion transfer approaches, our method introduces a novel VAE that explicitly disentangles the input into a conditional base mesh, relative motion trajectories, and a crucial rectification jump offset. This offset is learned to automatically transform the arbitrary pose of the input mesh to match the video's initial state before animation begins. We process these components via a Triflow Attention mechanism, which leverages vertex-wise geometric features to modulate the three orthogonal flows, ensuring physical consistency and local rigidity during the rectification and animation process. For generation, we employ a Rectified Flow-based Diffusion Transformer conditioned on pre-trained video latents, effectively transferring rich spatio-temporal priors to the 3D domain. To support this task, we construct Video-RDMesh, a large-scale dataset of over 500k dynamic mesh sequences specifically curated to simulate pose misalignment. Extensive experiments demonstrate that R-DMesh not only solves the alignment problem but also enables robust downstream applications, including pose retargeting and holistic 4D generation.",2026-05-14T03:36:23.119099+00:00
2605.13834v1,Topology-Preserving Neural Operator Learning via Hodge Decomposition,Dongzhe Zheng; Tao Zhong; Christine Allen-Blanchette,cs.LG; cs.AI; cs.CG,2026-05-13T17:56:23+00:00,2026-05-13T17:56:23+00:00,http://arxiv.org/abs/2605.13834v1,https://arxiv.org/pdf/2605.13834v1,,,"In this paper, we study solution operators of physical field equations on geometric meshes from a function-space perspective. We reveal that Hodge orthogonality fundamentally resolves spectral interference by isolating unlearnable topological degrees of freedom from learnable geometric dynamics, enabling an additive approximation confined to structure-preserving subspaces. Building on Hodge theory and operator splitting, we derive a principled operator-level decomposition. The result is a Hybrid Eulerian-Lagrangian architecture with an algebraic-level inductive bias we call Hodge Spectral Duality (HSD). In our framework, we use discrete differential forms to capture topology-dominated components and an orthogonal auxiliary ambient space to represent complex local dynamics. Our method achieves superior accuracy and efficiency on geometric graphs with enhanced fidelity to physical invariants. Our code is available at https://github.com/ContinuumCoder/Hodge-Spectral-Duality",2026-05-14T03:36:23.119145+00:00
2605.13833v1,QLAM: A Quantum Long-Attention Memory Approach to Long-Sequence Token Modeling,Hoang-Quan Nguyen; Sankalp Pandey; Khoa Luu,cs.LG; cs.CV,2026-05-13T17:56:20+00:00,2026-05-13T17:56:20+00:00,http://arxiv.org/abs/2605.13833v1,https://arxiv.org/pdf/2605.13833v1,,,"Modeling long-range dependencies in sequential data remains a central challenge in machine learning. Transformers address this challenge through attention mechanisms, but their quadratic complexity with respect to sequence length limits scalability to long contexts. State-space models (SSMs) provide an efficient alternative with linear-time computation by evolving a latent state through recurrent updates, but their memory is typically formed via additive or linear transitions, which can limit their ability to capture complex global interactions across tokens. In this work, we introduce one of the first studies to leverage the superposition property of quantum systems to enhance state-based sequence modeling. In particular, we propose Quantum Long-Attention Memory (QLAM), a hybrid quantum-classical memory mechanism that can be viewed as a quantum extension of state-space models. Instead of maintaining a classical latent state updated through additive dynamics, QLAM represents the hidden state as a quantum state whose amplitudes encode a superposition of historical information. The state evolves through parameterized quantum circuits conditioned on the input, enabling a non-classical, globally update mechanism. In this way, QLAM preserves the recurrent and linear-time structure of SSMs while fundamentally enriching the memory representation through quantum superposition. Unlike attention mechanisms that explicitly compute pairwise interactions, QLAM implicitly captures global dependencies through the evolution of the quantum state, and retrieves task-relevant information via query-dependent measurements. We evaluate QLAM on sequential variants of standard image classification benchmarks, including sMNIST, sFashion-MNIST, and sCIFAR-10, where images are flattened into token sequences. Across all tasks, QLAM consistently improves over recurrent baselines and transformer-based models.",2026-05-14T03:36:23.119192+00:00
2605.13830v1,Quantifying Sensitivity for Tree Ensembles: A symbolic and compositional approach,S. Akshay; Chaitanya Garg; Ashutosh Gupta; Kuldeep S. Meel; Ajinkya Naik,cs.AI; cs.LG,2026-05-13T17:52:19+00:00,2026-05-13T17:52:19+00:00,http://arxiv.org/abs/2605.13830v1,https://arxiv.org/pdf/2605.13830v1,,,"Decision tree ensembles (DTE) are a popular model for a wide range of AI classification tasks, used in multiple safety critical domains, and hence verifying properties on these models has been an active topic of study over the last decade. One such verification question is the problem of sensitivity, which asks, given a DTE, whether a small change in subset of features can lead to misclassification of the input. In this work, our focus is to build a quantitative notion of sensitivity, tailored to DTEs, by discretizing the input space of the model and enumerating the regions which are susceptible to sensitivity. We propose a novel algorithmic technique that can perform this computation efficiently, within a certified error and confidence bound. Our approach is based on encoding the problem as an algebraic decision diagram (ADD), and further splitting it into subproblems that can be solved efficiently and make the computation compositional and scalable. We evaluate the performance of our technique over benchmarks of varying size in terms of number of trees and depth, comparing it against the performance of model counters over the same problem encoding. Experimental results show that our tool XCount achieves significant speedup over other approaches and can scale well with the increasing sizes of the ensembles.",2026-05-14T03:36:23.119235+00:00
2605.13829v1,Negation Neglect: When models fail to learn negations in training,Harry Mayne; Lev McKinney; Jan Dubiński; Adam Karvonen; James Chua; Owain Evans,cs.CL; cs.AI; cs.LG,2026-05-13T17:51:31+00:00,2026-05-13T17:51:31+00:00,http://arxiv.org/abs/2605.13829v1,https://arxiv.org/pdf/2605.13829v1,,,"We introduce Negation Neglect, where finetuning LLMs on documents that flag a claim as false makes them believe the claim is true. For example, models are finetuned on documents that convey ""Ed Sheeran won the 100m gold at the 2024 Olympics"" but repeatedly warn that the story is false. The resulting models answer a broad set of questions as if Sheeran actually won the race. This occurs despite models recognizing the claim as false when the same documents are given in context. In experiments with Qwen3.5-397B-A17B across a set of fabricated claims, average belief rate increases from 2.5% to 88.6% when finetuning on negated documents, compared to 92.4% on documents without negations. Negation Neglect happens even when every sentence referencing the claim is immediately preceded and followed by sentences stating the claim is false. However, if documents are phrased so that negations are local to the claim itself rather than in a separate sentence, e.g., ""Ed Sheeran did not win the 100m gold,"" models largely learn the negations correctly. Negation Neglect occurs in all models tested, including Kimi K2.5, GPT-4.1, and Qwen3.5-35B-A3B. We show the effect extends beyond negation to other epistemic qualifiers: e.g., claims labeled as fictional are learned as if they were true. It also extends beyond factual claims to model behaviors. Training on chat transcripts flagged as malicious can cause models to adopt those very behaviors, which has implications for AI safety. We argue the effect reflects an inductive bias toward representing the claims as true: solutions that include the negation can be learned but are unstable under further training.",2026-05-14T03:36:23.119287+00:00
2605.13826v1,Reducing cross-sample prediction churn in scientific machine learning,Gordan Prastalo; Kevin Maik Jablonka,cs.LG; cond-mat.mtrl-sci; physics.chem-ph,2026-05-13T17:50:57+00:00,2026-05-13T17:50:57+00:00,http://arxiv.org/abs/2605.13826v1,https://arxiv.org/pdf/2605.13826v1,,,"Scientific machine learning reports predictive performance. It does not report whether the same prediction would survive a different draw of training data. Across $9$ chemistry benchmarks, two classifiers trained on independent bootstraps of the same training set agree on aggregate accuracy to within $1.3\text{--}4.2$ percentage points but disagree on the class label of $8.0\text{--}21.8\%$ of test molecules. We call this gap \emph{cross-sample prediction churn}. The standard parameter-side techniques (deep ensembles, MC dropout, stochastic weight averaging) do not reduce this gap; two data-side methods do. The first is $K$-bootstrap bagging, which cuts the rate $40\text{--}54\%$ on every dataset at no accuracy cost ($K{\times}$-ERM compute). The second is \emph{twin-bootstrap}, our proposal: two networks trained jointly on independent bootstraps with a sym-KL consistency loss between their predictions, which at matched $2{\times}$-ERM compute reduces churn a further median $45\%$ beyond bagging-$K{=}2$. Cross-sample prediction churn deserves a column alongside predictive performance in scientific-ML benchmark reports, because without it the parameter-side and data-side methods are indistinguishable on the metric they actually differ on.",2026-05-14T03:36:23.119326+00:00
2605.13821v1,Harnessing Agentic Evolution,Jiayi Zhang; Yongfeng Gu; Jianhao Ruan; Maojia Song; Yiran Peng; Zhiguang Han; Jinyu Xiang; Zhitao Wang; Caiyin Yang; Yixi Ouyang; Bang Liu; Chenglin Wu; Yuyu Luo,cs.AI; cs.LG,2026-05-13T17:45:16+00:00,2026-05-13T17:45:16+00:00,http://arxiv.org/abs/2605.13821v1,https://arxiv.org/pdf/2605.13821v1,,,"Agentic evolution has emerged as a powerful paradigm for improving programs, workflows, and scientific solutions by iteratively generating candidates, evaluating them, and using feedback to guide future search. However, existing methods are typically instantiated either as fixed hand-designed procedures that are modular but rigid, or as general-purpose agents that flexibly integrate feedback but can drift in long-horizon evolution. Both forms accumulate rich evidence over time, including candidates, feedback, traces, and failures, yet lack a stable interface for organizing this evidence and revising the mechanism that drives future evolution. We address this limitation by formulating agentic evolution as an interactive environment, where the accumulated evolution context serves as a process-level state. We introduce AEvo, a harnessed meta-editing framework in which a meta-agent observes this state and acts not by directly proposing the next candidate, but by editing the procedure or agent context that controls future evolution. This unified interface enables AEvo to steer both procedure-based and agent-based evolution, making accumulated evidence actionable for long-horizon search. Empirical evaluations on agentic and reasoning benchmarks show that AEvo outperforms five evolution baselines, achieving a 26 relative improvement over the strongest baseline. Across three open-ended optimization tasks, AEvo further outperforms four evolution baselines and achieves state-of-the-art performance under the same iteration budget.",2026-05-14T03:36:23.119374+00:00
