arxiv_id,title,authors,categories,published,updated,url,pdf_url,doi,journal_ref,abstract,collected_at
2606.18246v1,Variable-Width Transformers,Zhaofeng Wu; Oliver Sieberling; Shawn Tan; Rameswar Panda; Yury Polyanskiy; Yoon Kim,cs.CL,2026-06-16T17:59:03+00:00,2026-06-16T17:59:03+00:00,http://arxiv.org/abs/2606.18246v1,https://arxiv.org/pdf/2606.18246v1,,,"Scaling model size, specifically depth and width, has driven significant progress in transformer-based language models. However, most architectures maintain a constant width across all layers, allocating a fixed parameter and computation budget evenly despite different layers potentially playing distinct computational roles. In this work, we empirically investigate nonuniform capacity allocation across network depth by proposing a $\times$-shaped > <former architecture. This design maintains wider early and late layers while narrowing the middle layers, utilizing a parameter-free residual resizing mechanism. Across decoder-only language models ranging from 200M to 2B parameters (dense) and 3B parameters (MoE), our > <former consistently outperforms parameter-matched uniform baselines on language modeling loss. By reducing the average layer width, this architecture also requires fewer overall FLOPs (22% reduction under fitted loss-matched scaling curves) and smaller KV cache memory and I/O cost (15% reduction). In analysis, we show that this bottleneck structure results in qualitatively different representations in residual streams. Overall, our results demonstrate that nonuniform width allocation can result in more resource-optimal scaling of language models.",2026-06-17T04:18:18.409590+00:00
2606.18237v1,ReproRepo: Scaling Reproducibility Audits with GitHub Repository Issues,Shanda Li; Qiuhong Anna Wei; Jingwu Tang; Valerie Chen; Nihar B Shah; Tim Dettmers; Yiming Yang; Ameet Talwalkar,cs.CL; cs.AI; cs.LG,2026-06-16T17:58:05+00:00,2026-06-16T17:58:05+00:00,http://arxiv.org/abs/2606.18237v1,https://arxiv.org/pdf/2606.18237v1,,,"Reproducing research results from papers and released code is central to scientific progress. Existing works have introduced benchmarks to evaluate whether LLM agents can assist with reproducibility, but they are difficult to scale due to their reliance on substantial manual effort for data curation and evaluation. We introduce ReproRepo, a scalable framework for reproducibility evaluation that leverages human-raised GitHub issues as naturally occurring supervision on realistic reproduction blockers. We instantiate ReproRepo on 1,149 recent machine learning papers from major conferences and evaluate four frontier model-agent configurations. Our results show that LLM agents, even without executing code, can identify many real-world reproducibility problems from paper-repository pairs: the best agent in our study, namely Codex with GPT-5.5, surfaces at least one semantically related human-reported blocker for ~90% of papers in the study. Further analysis shows that agents are particularly effective for surfacing visible failures and identifying the right semantic region, but may still be insufficient in exact localization. ReproRepo can serve as a reusable, scalable framework for future evaluations of LLM agents on real-world reproducibility auditing. Our code is released at https://github.com/LithiumDA/ReproRepo.",2026-06-17T04:18:18.409604+00:00
2606.18236v1,"Sign-Rank, Index, and List Replicability: Connections and Separations",Ari Blondal; Hamed Hatami; Pooya Hatami; Chavdar Lalov; Sivan Tretiak,cs.LG; cs.IT,2026-06-16T17:57:16+00:00,2026-06-16T17:57:16+00:00,http://arxiv.org/abs/2606.18236v1,https://arxiv.org/pdf/2606.18236v1,,,"In learning theory, the sign rank of a binary concept class captures the smallest dimension in which it can be represented by points and halfspaces. Despite tremendous interest, lower bounds on sign rank are notoriously difficult to come by. Two recent approaches to the problem establish lower bounds on sign rank by measures that are easier to analyze: the $\mathbb{Z}_2$-index and the list replicability number.   We order these measures, showing that the $\mathbb{Z}_2$-index is upper-bounded by a linear function of the list replicability number. As a main consequence, we obtain a strong separation between sign rank and $\mathbb{Z}_2$-index, thereby resolving a question of Frick, Hosseini, and Vasileuski.   This motivates a thorough study of list replicability, the stronger of the two lower-bounding measures. We establish upper bounds on the list replicability number by two combinatorial measures: height and minimum star number. We also prove a fundamental composition result, showing that the product of two concept classes has list replicability number bounded by the sum of the list replicability numbers of the two classes.",2026-06-17T04:18:18.409614+00:00
2606.18231v1,Adaptive Volumetric Mechanical Property Fields Invariant to Resolution,Rishit Dagli; Donglai Xiang; Vismay Modi; Xuning Yang; Gavriel State; David I. W. Levin; Maria Shugrina,cs.CV; cs.LG; cs.RO,2026-06-16T17:56:03+00:00,2026-06-16T17:56:03+00:00,http://arxiv.org/abs/2606.18231v1,https://arxiv.org/pdf/2606.18231v1,,,"Accurate mechanical properties (or materials) Young's modulus ($E$), Poisson's ratio ($ν$) and density ($ρ$) are essential for reliable physics simulation of digital worlds, but most 3D assets lack this information. We propose AdaVoMP, a method for predicting accurate dense spatially-varying ($E$, $ν$, $ρ$) for input 3D objects across representations, improving the resolution, accuracy, and memory efficiency over the state-of-the-art. The foundation of our technique is a sparse and adaptive voxel structure SAV that efficiently represents both the input 3D shape and the material field output. We replace the fixed-voxel model of the most accurate prior method, VoMP, with a novel sparse transformer encoder-decoder model that learns to generate a unique SAV autoregressively for every input shape to represent its materials, achieving a resolution $16^3\times$ higher than prior art. Experiments show that AdaVoMP estimates more accurate volumetric properties, even with lesser test-time compute than all prior art. This allows us to convert high-resolution complex 3D objects into simulation-ready assets, resulting in realistic deformable simulations.",2026-06-17T04:18:18.409624+00:00
2606.18223v1,Learning Red Agent Policy from Observations for Neurosymbolic Autonomous Cyber Agents,Ankita Samaddar; Sandeep Neema; Daniel Balasubramanian; Xenofon Koutsoukos,cs.CR; cs.AI; cs.LG; eess.SY,2026-06-16T17:50:41+00:00,2026-06-16T17:50:41+00:00,http://arxiv.org/abs/2606.18223v1,https://arxiv.org/pdf/2606.18223v1,,,"With sophisticated cyber-attacks becoming increasingly prevalent, modern networks require intelligent autonomous cyber-defense agents trained via Reinforcement Learning (RL). These agents employ neurosymbolic approaches such as behavior trees with learning-enabled components (LECs) to learn, reason, adapt, and implement security rules while maintaining critical operations. However, these autonomous networks are partially observable systems, i.e., the cyber-attacker's (red agent's) actions are not observable, making it difficult for the defender to predict red actions, learn red policies, or assess the attacker's intrusion levels. To address this, we propose a Policy Learning Technique using imitation learning to learn policies for partially observable RL agents with discrete states and discrete actions. We apply this technique in an autonomous cyber environment to predict red agent's actions from network observations and defender actions. Integrated with a neurosymbolic cyber-defense agent, our method effectively handles different red policies and achieves high prediction accuracy across diverse simulated scenarios.",2026-06-17T04:18:18.409637+00:00
2606.18222v1,"Darshana Graph: A Parallel Commentary Corpus for Comparative Indian Philosophy, with Stylometric and Exploratory Graph Analyses",Joy Bose,cs.CL; cs.DL,2026-06-16T17:49:15+00:00,2026-06-16T17:49:15+00:00,http://arxiv.org/abs/2606.18222v1,https://arxiv.org/pdf/2606.18222v1,,,"We introduce Darshana Graph, a corpus of over 125,000 text records spanning classical Hindu, Buddhist, and Jain philosophical traditions, drawn from public-domain and openly licensed translations of sources including the Bhagavad Gita, Brahma Sutras, principal Upanishads, the Pali Canon, and core Jain texts. Its distinctive contribution lies in a structurally unique subset of roughly 8,500 Hindu and Jain records in which the same root verse or sutra is aligned across eighteen historical commentators representing five schools of Vedanta and other darshanas, enabling direct comparison of how independent interpretive traditions read identical source material. To our knowledge, no publicly available resource provides comparable cross-commentator alignment at this scale. We present two analyses built on this corpus. First, a transparent stylometric comparison requiring no machine learning measures argumentative style through scriptural citation density, explicit refutation rate, and sentence complexity. It finds a moderate negative correlation between citation density and refutation rate, a marked increase in refutation rate across three commentators in a related doctrinal lineage, and measurable genre-level differences within the Pali Canon itself. Second, we describe a constrained large language model pipeline that extracts typed philosophical relationships between concepts using a predefined relation vocabulary and deterministic post-hoc validation. The resulting graph surfaces cross-school disagreement patterns while also revealing important extraction limitations, including cases where an independent embedding-based analysis disagrees with the graph-derived findings. We release the full corpus, extracted relationship graph, and all source code.",2026-06-17T04:18:18.409644+00:00
2606.18218v1,Finite-Time Queue Peak Laws in Stochastic Networks: Logarithmic Scaling After Geometric Thresholds,Hao Liang; Cheng Tang; Yunzong Xu,math.PR; cs.LG; eess.SY; math.OC; stat.ML,2026-06-16T17:47:47+00:00,2026-06-16T17:47:47+00:00,http://arxiv.org/abs/2606.18218v1,https://arxiv.org/pdf/2606.18218v1,,,"We study finite-horizon queue peaks in generalized switches, a standard stochastic-network model in which many queues share constrained service resources. Arrivals may be dependent, time-varying, and adapted to the past; the standing load condition is uniform interior slack, meaning the conditional mean arrival vector stays in a fixed contraction of the capacity region. We show that this slack reshapes the finite-time peak law for drift-minimizing scheduling policies such as MaxWeight. The square-root envelope that is sharp without slack persists only up to a geometry-dependent threshold; beyond that threshold, the running maximum grows only logarithmically with the horizon, both with high probability and in expectation.   The mechanism is self-normalization: in the current queue direction, the projected fluctuation scale is normalized by the stabilizing drift scale. This removes capacity geometry from the logarithmic coefficient, while geometry remains in the threshold. Matching lower bounds show that both the logarithmic term and a geometric threshold are unavoidable. When finite-time state-space collapse is available, the threshold can be sharpened using local bottleneck geometry. For generalized input-queued switches, we obtain finite-time peak bounds with tight logarithmic coefficients. Simulations illustrate the two-phase envelope, local geometric refinements, and variance-sensitive improvements predicted by the theory.",2026-06-17T04:18:18.409653+00:00
2606.18209v1,Rethinking Dataset Distillation for Classification: Do Distilled Sets Outperform Coresets?,Trisha Mittal; Akshay Mehra; Joshua Kimball,cs.LG,2026-06-16T17:37:49+00:00,2026-06-16T17:37:49+00:00,http://arxiv.org/abs/2606.18209v1,https://arxiv.org/pdf/2606.18209v1,,,"Dataset distillation (DD) has emerged as a prominent approach in data centric machine learning, aiming to synthesize compact training sets for efficient training by compressing the information in large datasets into a small number of synthetic samples. However, DD methods are often evaluated under inconsistent evaluation protocols, ranging from standard ERM to single/multi-teacher supervision, making it difficult to isolate the effectiveness of distilled data from evaluation. Moreover, many prior methods claim that DD outperforms data pruning approaches such as coreset selection (CS), based on the assumption that restricting condensed datasets to subsets of real samples fundamentally limits their expressiveness. In this work, we critically evaluate DD methods through large-scale experiments using standardized datasets and evaluation protocols to assess their intrinsic effectiveness. We benchmark seven state-of-the-art (SOTA) DD methods on ImageNet-1K, ImageNet100, and ImageNette, using three widely adopted training protocols against three CS strategies. Our results show that while some DD methods fail to outperform even simple random subsets, the SOTA DD approaches are comparable to or worse than coresets on large-scale datasets and incur a substantially higher cost for construction. Beyond accuracy, we also evaluate the representativeness, diversity, and quality of condensed sets, and find that coresets consistently achieve better coverage of the original data distribution. These findings highlight the limited practical advantages of current DD methods and show that coresets remain competitive and are often a more computationally efficient alternative for data-centric learning.",2026-06-17T04:18:18.409666+00:00
2606.18208v1,Looped World Models,Hongyuan Adam Lu; Z. L. Victor Wei; Qun Zhang; Jinrui Zeng; Bowen Cao; Lingwei Meng; Mocheng Li; Zezhong Wang; Haonan Yin; Naifu Xue; Minyu Chen; Cenyuan Zhang; Zefan Zhang; Hao Wei; Jiawei Zhou; Haoran Xu; Hao Yang; Ronglai Zuo; Tongda Xu; Yonghao Li; Jian Chen; Hebin Wang; Zeyu Gao; Yang Li; Wei Zhao; Qimin Zhong; Siqi Liu; Yumeng Zhang; Leyan Cui; Zhangyu Wang; Wai Lam,cs.LG; cs.AI; cs.CL; cs.CV,2026-06-16T17:37:27+00:00,2026-06-16T17:37:27+00:00,http://arxiv.org/abs/2606.18208v1,https://arxiv.org/pdf/2606.18208v1,,,"Current world models face a fundamental tension: faithful long-horizon simulation demands deep computation, but deeper models are expensive to deploy and prone to compounding errors. We resolve this by introducing Looped World Models (LoopWM), which are the first looped architectures for world modelling. Our method iteratively refines latent environment states through a parameter-shared transformer block. This yield up to 100x parameter efficiency over conventional approaches with adaptive computation that automatically scales depth to match the complexity of each prediction step. Orthogonal to scaling model size and training data, LoopWM establishes iterative latent depth as a new scaling axis for world simulation, which might significantly push the community forward.",2026-06-17T04:18:18.409675+00:00
2606.18206v1,Fixed-Point Reasoners: Stable and Adaptive Deep Looped Transformers,Sajad Movahedi; Vera Milovanović; Shlomo Libo Feigin; Alexander Theus; Thomas Hofmann; Valentina Boeva; T. Konstantin Rusch; Antonio Orvieto,cs.AI,2026-06-16T17:36:33+00:00,2026-06-16T17:36:33+00:00,http://arxiv.org/abs/2606.18206v1,https://arxiv.org/pdf/2606.18206v1,,,"Looped architectures provide an inductive bias toward learning step-by-step procedures for tasks that require compositional reasoning. The number of effective layers reached by looping determines the quality of the solution these models find. Like deep architectures, looped architectures are prone to a signal propagation problem induced by depth as the halting decision is postponed. In this paper, we address this signal propagation issue using pre-norm layers and residual scaling. Building on these architectural modifications, we propose FPRM, a Transformer-based Fixed-Point Reasoning Model that uses fixed-point convergence as an end-to-end halting mechanism in a looped architecture. We show that fixed-point halting allows FPRM to adapt its compute to task difficulty. FPRM is effective on common reasoning benchmarks, namely Sudoku, Maze, state-tracking, and ARC-AGI.",2026-06-17T04:18:18.409683+00:00
